"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:P1,Pos:27167"	"WP_002356864.1"	38.095	21	13	0	2	64	45	65	2	22.7
"Sample:P1,Pos:27167"	"WP_002360172.1"	50	18	9	0	184	131	476	493	8.2	21.2
"Sample:P3,Pos:51646"	"WP_002382245.1"	91.667	36	3	0	90	197	14	49	3.25e-16	66.6
"Sample:P3,Pos:51646"	"WP_002359886.1"	81.25	32	6	0	24	119	71	102	7.32e-12	52.4
"Sample:P3,Pos:51646"	"WP_002370030.1"	54.054	37	17	0	87	197	13	49	1.2e-07	42.7
"Sample:P3,Pos:51646"	"WP_002360180.1"	48.571	35	18	0	93	197	15	49	3.42e-05	36.2
"Sample:P3,Pos:51646"	"WP_002358839.1"	53.125	32	15	0	102	197	17	48	7.9e-05	35
"Sample:P3,Pos:51646"	"WP_002357478.1"	37.209	43	27	0	66	194	6	48	0.001	31.6
"Sample:P3,Pos:51646"	"WP_002357832.1"	43.182	44	25	0	63	194	5	48	0.004	30.4
"Sample:P3,Pos:51646"	"WP_002360107.1"	40.909	44	26	0	63	194	5	48	0.004	30
"Sample:P3,Pos:51646"	"WP_002358639.1"	40	30	18	0	102	191	17	46	0.013	28.9
"Sample:P3,Pos:51646"	"WP_002358725.1"	50	34	15	2	39	140	104	135	1.8	22.7
"Sample:P3,Pos:51646"	"WP_010708297.1"	38.095	21	13	0	123	185	204	224	2	22.7
"Sample:P3,Pos:51646"	"WP_002360070.1"	32.692	52	29	1	27	182	73	118	3.9	21.9
"Sample:P3,Pos:51646"	"WP_002404456.1"	40	20	12	0	12	71	242	261	4	21.9
"Sample:P3,Pos:51646"	"WP_002381361.1"	66.667	12	4	0	12	47	463	474	5.5	21.6
"Sample:P3,Pos:51646"	"WP_002355123.1"	35.294	17	11	0	81	31	46	62	5.7	20.8
"Sample:P3,Pos:51646"	"WP_002359009.1"	42.105	19	11	0	117	173	486	504	9.2	20.8
"Sample:P3,Pos:51647"	"WP_002382245.1"	91.892	37	3	0	89	199	14	50	4.53e-17	68.9
"Sample:P3,Pos:51647"	"WP_002359886.1"	89.655	29	3	0	23	109	71	99	8.29e-12	52.4
"Sample:P3,Pos:51647"	"WP_002370030.1"	55.263	38	17	0	86	199	13	50	1.73e-08	45.4
"Sample:P3,Pos:51647"	"WP_002360180.1"	50	36	18	0	92	199	15	50	5.69e-06	38.1
"Sample:P3,Pos:51647"	"WP_002358839.1"	54.545	33	15	0	101	199	17	49	1.41e-05	37
"Sample:P3,Pos:51647"	"WP_002357478.1"	37.209	43	27	0	65	193	6	48	0.001	31.6
"Sample:P3,Pos:51647"	"WP_002357832.1"	43.478	46	26	0	62	199	5	50	0.003	30.8
"Sample:P3,Pos:51647"	"WP_002358639.1"	39.394	33	20	0	101	199	17	49	0.003	30.4
"Sample:P3,Pos:51647"	"WP_002360107.1"	41.304	46	27	0	62	199	5	50	0.003	30.4
"Sample:P3,Pos:51647"	"WP_010708297.1"	38.095	21	13	0	122	184	204	224	2	22.7
"Sample:P3,Pos:51647"	"WP_002358725.1"	50	34	15	2	38	139	104	135	2.1	22.7
"Sample:P3,Pos:51647"	"WP_002360070.1"	32.692	52	29	1	26	181	73	118	3.5	21.9
"Sample:P3,Pos:51647"	"WP_002404456.1"	40	20	12	0	11	70	242	261	4.1	21.9
"Sample:P3,Pos:51647"	"WP_002381361.1"	66.667	12	4	0	11	46	463	474	5.9	21.6
"Sample:P3,Pos:51647"	"WP_002355123.1"	35.294	17	11	0	80	30	46	62	6.2	20.8
"Sample:P3,Pos:55666"	"WP_002404466.1"	94.286	35	2	0	3	107	303	337	2.02e-17	70.5
"Sample:P3,Pos:55666"	"WP_002359562.1"	96.97	33	1	0	99	197	17	49	2.45e-16	66.2
"Sample:P3,Pos:55666"	"WP_077143750.1"	32.692	52	33	1	9	158	1099	1150	0.84	23.9
"Sample:P3,Pos:55666"	"WP_077143750.1"	47.059	17	9	0	9	59	1585	1601	5.5	21.6
"Sample:P3,Pos:55666"	"WP_002360437.1"	50	16	8	0	60	107	188	203	1.7	22.7
"Sample:P3,Pos:55666"	"WP_002359160.1"	39.13	23	14	0	128	60	635	657	4.6	21.6
"Sample:P3,Pos:55666"	"WP_002355946.1"	26.415	53	36	1	45	194	495	547	6.8	21.2
"Sample:P3,Pos:55666"	"WP_002358345.1"	43.75	16	9	0	131	84	146	161	7	21.2
"Sample:P3,Pos:55666"	"WP_002357107.1"	47.059	17	9	0	140	90	197	213	7.9	21.2
"Sample:P3,Pos:55666"	"WP_002379581.1"	46.667	15	8	0	105	61	16	30	8.9	20.8
"Sample:P3,Pos:55667"	"WP_002404466.1"	94.286	35	2	0	2	106	303	337	1.9e-17	70.5
"Sample:P3,Pos:55667"	"WP_002359562.1"	97.059	34	1	0	98	199	17	50	6.51e-17	67.8
"Sample:P3,Pos:55667"	"WP_077143750.1"	32.692	52	33	1	8	157	1099	1150	0.9	23.9
"Sample:P3,Pos:55667"	"WP_077143750.1"	47.059	17	9	0	8	58	1585	1601	5.7	21.6
"Sample:P3,Pos:55667"	"WP_002360437.1"	50	16	8	0	59	106	188	203	1.7	23.1
"Sample:P3,Pos:55667"	"WP_002359160.1"	39.13	23	14	0	127	59	635	657	4.8	21.6
"Sample:P3,Pos:55667"	"WP_002355946.1"	27.273	55	37	1	44	199	495	549	5	21.6
"Sample:P3,Pos:55667"	"WP_002358345.1"	43.75	16	9	0	130	83	146	161	7.2	21.2
"Sample:P3,Pos:55667"	"WP_002357107.1"	47.059	17	9	0	139	89	197	213	8.2	21.2
"Sample:P3,Pos:55667"	"WP_002379581.1"	46.667	15	8	0	104	60	16	30	8.6	20.8
"Sample:P3,Pos:55667"	"WP_002358711.1"	36.111	36	20	1	89	196	416	448	9.9	20.8
"Sample:P2,Pos:56226"	"WP_002359562.1"	94.444	36	2	0	3	110	171	206	1.33e-19	74.7
"Sample:P2,Pos:56226"	"WP_002358731.1"	77.778	45	10	0	63	197	5	49	1.09e-16	68.6
"Sample:P2,Pos:56226"	"WP_002384424.1"	42.105	19	11	0	37	93	81	99	1.4	23.1
"Sample:P2,Pos:56226"	"WP_002358986.1"	35.484	31	17	1	105	22	32	62	5.6	21.6
"Sample:P2,Pos:56226"	"WP_002355233.1"	47.619	21	11	0	18	80	474	494	9.2	20.8
"Sample:P2,Pos:56226"	"WP_010708183.1"	35	20	13	0	113	54	27	46	9.2	20.8
"Sample:P2,Pos:56226"	"WP_002359205.1"	50	16	8	0	81	128	48	63	9.4	20.8
"Sample:P2,Pos:56226"	"WP_002364646.1"	22.5	40	25	1	178	77	132	171	9.8	20.8
"Sample:P2,Pos:56226"	"WP_002358653.1"	47.368	19	10	0	99	155	102	120	9.8	20.8
"Sample:P2,Pos:56227"	"WP_002359562.1"	94.444	36	2	0	2	109	171	206	1.3e-19	74.7
"Sample:P2,Pos:56227"	"WP_002358731.1"	78.261	46	10	0	62	199	5	50	3.81e-17	70.1
"Sample:P2,Pos:56227"	"WP_002384424.1"	42.105	19	11	0	36	92	81	99	1.9	22.7
"Sample:P2,Pos:56227"	"WP_002358986.1"	35.484	31	17	1	104	21	32	62	5.7	21.2
"Sample:P2,Pos:56227"	"WP_010708183.1"	35	20	13	0	112	53	27	46	9.5	20.8
"Sample:P2,Pos:56227"	"WP_002359205.1"	50	16	8	0	80	127	48	63	9.6	20.8
"Sample:P2,Pos:56227"	"WP_002364646.1"	22.5	40	25	1	177	76	132	171	9.8	20.8
"Sample:P3,Pos:80951"	"WP_002356722.1"	97.059	34	1	0	3	104	62	95	9.6e-20	72.4
"Sample:P3,Pos:80951"	"WP_142423859.1"	89.744	39	4	0	84	200	11	49	3.36e-18	72.4
"Sample:P3,Pos:80951"	"WP_002360210.1"	45.238	42	23	0	72	197	8	49	5.27e-06	38.5
"Sample:P3,Pos:80951"	"WP_077143653.1"	50	16	8	0	121	168	8	23	3	22.3
"Sample:P3,Pos:80951"	"WP_002368217.1"	33.333	33	22	0	33	131	13	45	3	21.6
"Sample:P3,Pos:80951"	"WP_002399573.1"	40.909	22	13	0	87	152	17	38	3.4	21.9
"Sample:P3,Pos:80951"	"WP_002358978.1"	55.556	18	7	1	15	65	47	64	5.7	21.6
"Sample:P3,Pos:80951"	"WP_002381340.1"	39.13	23	14	0	33	101	249	271	6.2	21.2
"Sample:P3,Pos:80951"	"WP_002359897.1"	27.778	36	26	0	3	110	24	59	6.2	21.2
"Sample:P3,Pos:80951"	"WP_002360818.1"	44.444	18	9	1	62	9	224	240	6.8	21.2
"Sample:P3,Pos:80951"	"WP_002359031.1"	42.105	19	11	0	121	177	44	62	8.1	20.8
"Sample:P3,Pos:80951"	"WP_010708292.1"	35	20	13	0	120	61	238	257	9.6	20.8
"Sample:P3,Pos:101363"	"WP_002355908.1"	97.059	34	1	0	96	197	16	49	7.01e-21	75.9
"Sample:P3,Pos:101363"	"WP_002358842.1"	84.615	39	6	0	3	119	293	331	2.78e-17	70.1
"Sample:P3,Pos:101363"	"WP_002357946.1"	40.625	32	19	0	6	101	561	592	0.015	28.5
"Sample:P3,Pos:101363"	"WP_002359274.1"	37.5	24	15	0	114	185	333	356	2.3	22.7
"Sample:P3,Pos:101363"	"WP_002360507.1"	37.931	29	18	0	15	101	447	475	2.4	22.3
"Sample:P3,Pos:101363"	"WP_002381335.1"	70	10	3	0	8	37	231	240	2.5	22.3
"Sample:P3,Pos:101363"	"WP_002360160.1"	27.027	37	27	0	17	127	71	107	3.1	22.3
"Sample:P3,Pos:101363"	"WP_142423904.1"	24.528	53	40	0	6	164	451	503	3.2	22.3
"Sample:P3,Pos:101363"	"WP_002359994.1"	80	10	2	0	100	129	45	54	4.5	21.6
"Sample:P3,Pos:101363"	"WP_002404799.1"	28.571	28	20	0	69	152	20	47	5.3	21.2
"Sample:P3,Pos:101363"	"WP_002363430.1"	39.286	28	17	0	18	101	457	484	7.4	21.2
"Sample:P3,Pos:101363"	"WP_002360131.1"	42.105	19	11	0	121	177	92	110	7.6	21.2
"Sample:P3,Pos:101363"	"WP_142429907.1"	46.154	13	7	0	49	11	280	292	7.7	21.2
"Sample:P3,Pos:101363"	"WP_002359782.1"	31.579	19	13	0	94	150	250	268	7.9	21.2
"Sample:P3,Pos:101363"	"WP_002360513.1"	38.462	26	16	0	85	162	275	300	8.1	21.2
"Sample:P3,Pos:101363"	"WP_002359213.1"	57.143	14	6	0	176	135	1	14	9.3	20.8
"Sample:P3,Pos:101364"	"WP_002355908.1"	97.143	35	1	0	95	199	16	50	1.66e-21	77.4
"Sample:P3,Pos:101364"	"WP_002358842.1"	84.615	39	6	0	2	118	293	331	2.67e-17	70.1
"Sample:P3,Pos:101364"	"WP_002357946.1"	40.625	32	19	0	5	100	561	592	0.016	28.5
"Sample:P3,Pos:101364"	"WP_002381335.1"	70	10	3	0	7	36	231	240	2.5	22.3
"Sample:P3,Pos:101364"	"WP_002360507.1"	37.931	29	18	0	14	100	447	475	2.5	22.3
"Sample:P3,Pos:101364"	"WP_002359274.1"	37.5	24	15	0	113	184	333	356	2.6	22.3
"Sample:P3,Pos:101364"	"WP_002360160.1"	27.027	37	27	0	16	126	71	107	3.1	22.3
"Sample:P3,Pos:101364"	"WP_142423904.1"	24.528	53	40	0	5	163	451	503	3.3	22.3
"Sample:P3,Pos:101364"	"WP_002359994.1"	80	10	2	0	99	128	45	54	4.4	21.6
"Sample:P3,Pos:101364"	"WP_002404799.1"	28.571	28	20	0	68	151	20	47	4.9	21.6
"Sample:P3,Pos:101364"	"WP_079996725.1"	33.333	30	20	0	110	199	103	132	6.2	21.2
"Sample:P3,Pos:101364"	"WP_002360131.1"	42.105	19	11	0	120	176	92	110	7.3	21.2
"Sample:P3,Pos:101364"	"WP_002359782.1"	31.579	19	13	0	93	149	250	268	7.6	21.2
"Sample:P3,Pos:101364"	"WP_002363430.1"	39.286	28	17	0	17	100	457	484	7.6	21.2
"Sample:P3,Pos:101364"	"WP_142429907.1"	46.154	13	7	0	48	10	280	292	7.7	21.2
"Sample:P3,Pos:101364"	"WP_002360513.1"	38.462	26	16	0	84	161	275	300	7.8	21.2
"Sample:P3,Pos:101364"	"WP_002359213.1"	57.143	14	6	0	175	134	1	14	9.6	20.8
"Sample:P1,Pos:114284"	"WP_002357555.1"	97.059	34	1	0	3	104	127	160	2.71e-21	78.2
"Sample:P1,Pos:114284"	"WP_002360534.1"	96.97	33	1	0	99	197	25	57	5.29e-18	68.9
"Sample:P1,Pos:114284"	"WP_077143741.1"	50	32	16	0	3	98	127	158	5.97e-09	45.8
"Sample:P1,Pos:114284"	"WP_002390030.1"	42.857	28	16	0	3	86	107	134	0.028	27.7
"Sample:P1,Pos:114284"	"WP_002359755.1"	47.619	21	11	0	9	71	105	125	0.5	24.3
"Sample:P1,Pos:114284"	"WP_002392183.1"	30.189	53	24	2	36	176	235	280	1.8	22.7
"Sample:P1,Pos:114284"	"WP_002362548.1"	50	20	3	1	9	68	379	391	2.3	22.7
"Sample:P1,Pos:114284"	"WP_010708117.1"	19.608	51	39	1	3	155	67	115	2.7	22.3
"Sample:P1,Pos:114284"	"WP_002360250.1"	53.846	13	6	0	27	65	183	195	7.7	21.2
"Sample:P1,Pos:114284"	"WP_002360059.1"	44.444	18	10	0	27	80	120	137	7.9	20.8
"Sample:P1,Pos:114284"	"WP_002355946.1"	42.857	14	8	0	6	47	913	926	8.6	20.8
"Sample:P1,Pos:114284"	"WP_002404148.1"	32	25	14	1	93	167	137	158	8.8	20.8
"Sample:P1,Pos:114285"	"WP_002357555.1"	97.059	34	1	0	2	103	127	160	3.08e-21	78.2
"Sample:P1,Pos:114285"	"WP_002360534.1"	97.059	34	1	0	98	199	25	58	5.35e-19	71.2
"Sample:P1,Pos:114285"	"WP_077143741.1"	50	32	16	0	2	97	127	158	8.21e-09	45.4
"Sample:P1,Pos:114285"	"WP_002390030.1"	42.857	28	16	0	2	85	107	134	0.032	27.7
"Sample:P1,Pos:114285"	"WP_002359755.1"	47.619	21	11	0	8	70	105	125	0.65	23.9
"Sample:P1,Pos:114285"	"WP_002392183.1"	30.189	53	24	2	35	175	235	280	1.8	22.7
"Sample:P1,Pos:114285"	"WP_002362548.1"	50	20	3	1	8	67	379	391	2.4	22.3
"Sample:P1,Pos:114285"	"WP_010708117.1"	19.608	51	39	1	2	154	67	115	2.7	22.3
"Sample:P1,Pos:114285"	"WP_002404854.1"	28.814	59	33	2	44	199	29	85	3	22.3
"Sample:P1,Pos:114285"	"WP_002360059.1"	44.444	18	10	0	26	79	120	137	7.8	20.8
"Sample:P1,Pos:114285"	"WP_002360250.1"	53.846	13	6	0	26	64	183	195	8.1	21.2
