Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
149981200	RefSeq	NZ_CP029614.1	260264	261241	+	WP_086874874.1	choloylglycine hydrolase family protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981200	RefSeq	NZ_MWIK01000025.1	19498	20475	+	WP_086874874.1	choloylglycine hydrolase family protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981200	INSDC	CP029614.1	260264	261241	+	AYN48822.1	Choloylglycine hydrolase	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981200	INSDC	MWIK01000025.1	19498	20475	+	OUL53765.1	choloylglycine hydrolase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2011605	RefSeq	NC_005362.1	1462333	1462998	-	WP_004897031.1	response regulator transcription factor	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2011605	RefSeq	NC_017477.1	696190	696855	+	WP_004897031.1	response regulator transcription factor	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
2011605	RefSeq	NZ_CP029614.1	600709	601374	-	WP_004897031.1	response regulator transcription factor	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2011605	RefSeq	NZ_CP032680.1	713696	714361	+	WP_004897031.1	response regulator transcription factor	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
2011605	RefSeq	NZ_MWIK01000029.1	139674	140339	-	WP_004897031.1	response regulator transcription factor	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2011605	INSDC	AE017198.1	1462333	1462998	-	AAS09357.1	two-component system response regulator	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2011605	INSDC	CP002464.1	696190	696855	+	AEB92965.1	two-component system response regulator	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
2011605	INSDC	CP029614.1	600709	601374	-	AYN49140.1	Transcriptional regulatory protein TcrA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2011605	INSDC	CP032680.1	713696	714361	+	AZZ67223.1	DNA-binding response regulator	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
2011605	INSDC	AFQJ01000003.1	162974	163639	+	EGP13727.1	regulation of D-alanyl-lipoteichoic acid biosynthesis, DltR	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
2011605	INSDC	WKKC01000006.1	42614	43280	+	MTE02567.1	response regulator	Lactobacillus johnsonii	LL8	
2011605	INSDC	MWIK01000029.1	139674	140339	-	OUL53540.1	DNA-binding response regulator	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2013098	RefSeq	NC_005362.1	1533663	1534337	+	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2013098	RefSeq	NC_022909.1	1456464	1457138	+	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
2013098	RefSeq	NZ_CP029614.1	1783127	1783801	-	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2013098	RefSeq	NZ_MWIK01000030.1	64210	64884	+	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2013098	RefSeq	NZ_PHNP01000017.1	114511	115185	-	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii	DPPM	GCF_002803395.1
2013098	RefSeq	NZ_RRWU01000001.1	134254	134928	-	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii	CH32	GCF_004010015.1
2013098	RefSeq	NZ_SRYU01000033.1	2393	3067	+	WP_004897809.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2013098	INSDC	AE017198.1	1533663	1534337	+	AAS09432.1	two-component system response regulator	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2013098	INSDC	CP006811.1	1456464	1457138	+	AHA97770.1	LuxR family transcriptional regulator	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
2013098	INSDC	CP029614.1	1783127	1783801	-	AYN50151.1	Transcriptional regulatory protein DegU	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2013098	INSDC	AFQJ01000004.1	616167	616841	+	EGP12833.1	fructose response regulator of fruA and EII fructose/mannose	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
2013098	INSDC	MWIK01000030.1	64210	64884	+	OUL53283.1	DNA-binding response regulator	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2013098	INSDC	PHNP01000017.1	114511	115185	-	PJN78558.1	DNA-binding response regulator	Lactobacillus johnsonii	DPPM	GCA_002803395.1
2013098	INSDC	SRYU01000033.1	2393	3067	+	TGY27012.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
2012598	RefSeq	NC_005362.1	87816	88523	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2012598	RefSeq	NC_017477.1	92063	92770	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
2012598	RefSeq	NZ_CP029614.1	1226800	1227507	-	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2012598	RefSeq	NZ_CP032680.1	72292	72999	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
2012598	RefSeq	NZ_MWIK01000003.1	389	1096	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2012598	RefSeq	NZ_NGOD01000022.1	147021	147728	-	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117x	GCF_002253185.1
2012598	RefSeq	NZ_NGOE01000078.1	68848	69555	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117q	GCF_002253165.1
2012598	RefSeq	NZ_NGOF01000022.1	147021	147728	-	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117k	GCF_002253205.1
2012598	RefSeq	NZ_NGOG01000011.1	68848	69555	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117d	GCF_002253245.1
2012598	RefSeq	NZ_NGOH01000033.1	147021	147728	-	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117c	GCF_002253275.1
2012598	RefSeq	NZ_NGOI01000022.1	146996	147703	-	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	117a	GCF_002253285.1
2012598	RefSeq	NZ_SRYU01000018.1	316	1023	+	WP_004898463.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2012598	INSDC	AE017198.1	87816	88523	+	AAS08047.1	two-component regulatory system response regulator	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2012598	INSDC	CP002464.1	92063	92770	+	AEB92411.1	two-component system response regulator	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
2012598	INSDC	CP029614.1	1226800	1227507	-	AYN49709.1	Transcriptional regulatory protein WalR	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2012598	INSDC	CP032680.1	72292	72999	+	AZZ66631.1	DNA-binding response regulator	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
2012598	INSDC	AFQJ01000004.1	1123950	1124657	+	EGP13296.1	two-component response regulator SA14-24	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
2012598	INSDC	DOBV01000047.1	14462	15170	-	HBN37574.1	DNA-binding response regulator	Lactobacillus johnsonii		GCA_003503615.1
2012598	INSDC	WKKC01000022.1	5517	6225	+	MTE03661.1	response regulator	Lactobacillus johnsonii	LL8	
2012598	INSDC	MWIK01000003.1	389	1096	+	OUL55380.1	DNA-binding response regulator	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2012598	INSDC	NGOD01000022.1	147021	147728	-	OYS04252.1	DNA-binding response regulator	Lactobacillus johnsonii	117x	GCA_002253185.1
2012598	INSDC	NGOE01000078.1	68848	69555	+	OYS05680.1	DNA-binding response regulator	Lactobacillus johnsonii	117q	GCA_002253165.1
2012598	INSDC	NGOF01000022.1	147021	147728	-	OYS09099.1	DNA-binding response regulator	Lactobacillus johnsonii	117k	GCA_002253205.1
2012598	INSDC	NGOG01000011.1	68848	69555	+	OYS10130.1	DNA-binding response regulator	Lactobacillus johnsonii	117d	GCA_002253245.1
2012598	INSDC	NGOI01000022.1	146996	147703	-	OYS13621.1	DNA-binding response regulator	Lactobacillus johnsonii	117a	GCA_002253285.1
2012598	INSDC	NGOH01000033.1	147021	147728	-	OYS14428.1	DNA-binding response regulator	Lactobacillus johnsonii	117c	GCA_002253275.1
2012598	INSDC	SRYU01000018.1	316	1023	+	TGY28975.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
2012598	PAT	N/A				AGX54130.1	Sequence 8616 from patent US 8541208	Unknown		
2012598	PAT	N/A				AGX55352.1	Sequence 11044 from patent US 8541208	Unknown		
2012598	PAT	N/A				AGX55703.1	Sequence 11733 from patent US 8541208	Unknown		
2012598	PAT	HB875940.1	1	708	+	CBF62339.1	unnamed protein product	Lactobacillus johnsonii		
2012598	PAT	HB878368.1	1	708	+	CBF63509.1	unnamed protein product	Lactobacillus johnsonii		
2012598	PAT	HB879057.1	1	708	+	CBF63841.1	unnamed protein product	Lactobacillus johnsonii		
2012598	PAT	HC933349.1	1	708	+	CBU87215.1	unnamed protein product	Lactobacillus johnsonii		
2012598	PAT	HC935777.1	1	708	+	CBU88385.1	unnamed protein product	Lactobacillus johnsonii		
2012598	PAT	HC936466.1	1	708	+	CBU88717.1	unnamed protein product	Lactobacillus johnsonii		
2011698	RefSeq	NC_005362.1	1508151	1508879	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
2011698	RefSeq	NC_017477.1	1476333	1477061	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
2011698	RefSeq	NC_022909.1	1428744	1429472	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
2011698	RefSeq	NZ_CABIWE010000001.1	106232	106960	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii		GCF_902362355.1
2011698	RefSeq	NZ_CP016400.1	774220	774948	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	BS15	GCF_001714745.1
2011698	RefSeq	NZ_CP029614.1	1808586	1809314	+	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
2011698	RefSeq	NZ_CP032680.1	1546355	1547083	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
2011698	RefSeq	NZ_LIGY01000144.1	29236	29964	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii 16	16	GCF_001270785.1
2011698	RefSeq	NZ_LSNG01000036.1	12388	13116	+	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	W1	GCF_001572665.1
2011698	RefSeq	NZ_MWIK01000030.1	38697	39425	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	LJ0	GCF_002156645.1
2011698	RefSeq	NZ_NGOD01000006.1	1669	2397	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117x	GCF_002253185.1
2011698	RefSeq	NZ_NGOE01000012.1	146298	147026	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117q	GCF_002253165.1
2011698	RefSeq	NZ_NGOF01000033.1	146298	147026	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117k	GCF_002253205.1
2011698	RefSeq	NZ_NGOG01000022.1	146298	147026	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117d	GCF_002253245.1
2011698	RefSeq	NZ_NGOH01000077.1	115760	116488	+	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117c	GCF_002253275.1
2011698	RefSeq	NZ_NGOI01000033.1	146298	147026	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	117a	GCF_002253285.1
2011698	RefSeq	NZ_RRWU01000001.1	161920	162648	+	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	CH32	GCF_004010015.1
2011698	RefSeq	NZ_SPPI01000006.1	46739	47467	+	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	CC3	GCF_004569425.1
2011698	RefSeq	NZ_SRKQ01000002.1	421830	422558	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	Q1-7	GCF_004684975.1
2011698	RefSeq	NZ_SRYU01000031.1	1596	2324	-	WP_004897782.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
2011698	INSDC	AE017198.1	1508151	1508879	-	AAS09403.1	two-component regulatory system response regulator	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
2011698	INSDC	CP002464.1	1476333	1477061	-	AEB93694.1	two-component regulatory system response regulator	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
2011698	INSDC	CP006811.1	1428744	1429472	-	AHA97742.1	PhoB family transcriptional regulator	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
2011698	INSDC	CP016400.1	774220	774948	-	AOG26042.1	DNA-binding response regulator	Lactobacillus johnsonii	BS15	GCA_001714745.1
2011698	INSDC	CP029614.1	1808586	1809314	+	AYN50180.1	Response regulator ArlR	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
2011698	INSDC	CP032680.1	1546355	1547083	-	AZZ67981.1	DNA-binding response regulator	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
2011698	INSDC	AFQJ01000004.1	590658	591386	-	EGP12803.1	response regulator protein	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
2011698	INSDC	DOBV01000027.1	80539	81268	-	HBN37136.1	DNA-binding response regulator	Lactobacillus johnsonii		GCA_003503615.1
2011698	INSDC	LIGY01000144.1	29236	29964	-	KOH01598.1	PhoB family transcriptional regulator	Lactobacillus johnsonii 16	16	GCA_001270785.1
2011698	INSDC	LSNG01000036.1	12388	13116	+	KXN75397.1	PhoB family transcriptional regulator	Lactobacillus johnsonii	W1	GCA_001572665.1
2011698	INSDC	WKKC01000040.1	1541	2270	-	MTE04084.1	response regulator	Lactobacillus johnsonii	LL8	
2011698	INSDC	MWIK01000030.1	38697	39425	-	OUL53255.1	DNA-binding response regulator	Lactobacillus johnsonii	LJ0	GCA_002156645.1
2011698	INSDC	NGOD01000006.1	1669	2397	-	OYS05580.1	DNA-binding response regulator	Lactobacillus johnsonii	117x	GCA_002253185.1
2011698	INSDC	NGOE01000012.1	146298	147026	-	OYS08287.1	DNA-binding response regulator	Lactobacillus johnsonii	117q	GCA_002253165.1
2011698	INSDC	NGOF01000033.1	146298	147026	-	OYS08478.1	DNA-binding response regulator	Lactobacillus johnsonii	117k	GCA_002253205.1
2011698	INSDC	NGOG01000022.1	146298	147026	-	OYS09567.1	DNA-binding response regulator	Lactobacillus johnsonii	117d	GCA_002253245.1
2011698	INSDC	NGOH01000077.1	115760	116488	+	OYS12078.1	DNA-binding response regulator	Lactobacillus johnsonii	117c	GCA_002253275.1
2011698	INSDC	NGOI01000033.1	146298	147026	-	OYS13112.1	DNA-binding response regulator	Lactobacillus johnsonii	117a	GCA_002253285.1
2011698	INSDC	SPPI01000006.1	46739	47467	+	TFU79945.1	response regulator transcription factor	Lactobacillus johnsonii	CC3	GCA_004569425.1
2011698	INSDC	SRKQ01000002.1	421830	422558	-	TGA94254.1	response regulator transcription factor	Lactobacillus johnsonii	Q1-7	GCA_004684975.1
2011698	INSDC	SRYU01000031.1	1596	2324	-	TGY27083.1	response regulator transcription factor	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
1505781	RefSeq	NC_005362.1	1818381	1819067	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
1505781	RefSeq	NC_008530.1	1721596	1722282	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri ATCC 33323 = JCM 1131	ATCC 33323	GCF_000014425.1
1505781	RefSeq	NC_013504.1	1602126	1602812	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii FI9785	FI9785	GCF_000091405.1
1505781	RefSeq	NC_017477.1	1799147	1799833	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
1505781	RefSeq	NC_022909.1	1726667	1727353	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
1505781	RefSeq	NZ_ACOZ01000047.1	20335	21021	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri 202-4	202-4	GCF_000175055.1
1505781	RefSeq	NZ_AKFQ01000005.1	16858	17544	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri CECT 5714	CECT 5714	GCF_000283135.1
1505781	RefSeq	NZ_AUUE01000003.1	91451	92137	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri 2016	2016	GCF_000439915.1
1505781	RefSeq	NZ_AYZG01000017.1	61460	62146	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis DSM 21401	DSM 21401	GCF_001436695.1
1505781	RefSeq	NZ_AZCY01000006.1	57365	58051	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_001433975.1
1505781	RefSeq	NZ_BALQ01000005.1	73823	74509	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri ATCC 33323 = JCM 1131	JCM 1131	GCF_000615125.1
1505781	RefSeq	NZ_BEXG01000004.1	149763	150449	-	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri	JCM 1130	GCF_003307255.1
1505781	RefSeq	NZ_BEXI01000004.1	97202	97888	-	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri	JCM 5344	GCF_003307295.1
1505781	RefSeq	NZ_BEXJ01000005.1	24067	24753	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	JCM 1025	GCF_003307315.1
1505781	RefSeq	NZ_CABHMU010000033.1	40197	40883	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri		GCF_902167745.1
1505781	RefSeq	NZ_CABIWE010000009.1	68205	68891	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii		GCF_902362355.1
1505781	RefSeq	NZ_CP006803.1	1687282	1687968	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri DSM 14869	DSM 14869	GCF_002287905.1
1505781	RefSeq	NZ_CP016400.1	1110679	1111365	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	BS15	GCF_001714745.1
1505781	RefSeq	NZ_CP021427.1	1126415	1127101	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	4M13	GCF_002158885.1
1505781	RefSeq	NZ_CP029614.1	1509898	1510584	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
1505781	RefSeq	NZ_CP040500.1	1782625	1783311	-	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri JV-V03	JV-V03	GCF_005886075.1
1505781	RefSeq	NZ_GG670122.1	57315	58001	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_000159355.1
1505781	RefSeq	NZ_GL379585.1	68268	68954	+	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri JV-V03	JV-V03	GCF_000143645.1
1505781	RefSeq	NZ_JUKW01000033.1	17090	17776	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	987_LJOH	GCF_001068345.1
1505781	RefSeq	NZ_JUTQ01000029.1	60778	61464	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	770_LJOH	GCF_001066235.1
1505781	RefSeq	NZ_JVEV01000026.1	76669	77355	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	497_LGAS	GCF_001063505.1
1505781	RefSeq	NZ_JVGG01000072.1	61244	61930	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	459_LHEL	GCF_001064985.1
1505781	RefSeq	NZ_JVOL01000013.1	60774	61460	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	249_LKEF	GCF_001063065.1
1505781	RefSeq	NZ_JVOU01000024.1	24363	25049	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	240_LCRI	GCF_001063045.1
1505781	RefSeq	NZ_KL402719.1	168302	168988	-	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri K7	K7	GCF_000406345.2
1505781	RefSeq	NZ_KN050668.1	61009	61695	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri SJ-9E-US	SJ-9E-US	GCF_000176995.2
1505781	RefSeq	NZ_KQ957076.1	43549	44235	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	PSS7772D	GCF_001546525.1
1505781	RefSeq	NZ_LIGY01000108.1	57879	58565	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii 16	16	GCF_001270785.1
1505781	RefSeq	NZ_LR698989.1	1126415	1127101	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri		GCF_902386655.1
1505781	RefSeq	NZ_LSNG01000032.1	14596	15282	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	W1	GCF_001572665.1
1505781	RefSeq	NZ_LZDT01000002.1	29947	30633	+	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	505	GCF_001676665.1
1505781	RefSeq	NZ_MJET01000012.1	25292	25978	-	WP_003649950.1	response regulator transcription factor	Lactobacillus paragasseri	LGs_Disk7	GCF_003732615.1
1505781	RefSeq	NZ_MTZT01000003.1	141143	141829	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	AL3	GCF_002007185.1
1505781	RefSeq	NZ_MUJA01000003.1	77136	77822	-	WP_003649950.1	response regulator transcription factor	Lactobacillus gasseri	AL5	GCF_002003555.1
1505781	RefSeq	NZ_MWIK01000043.1	31810	32496	-	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	LJ0	GCF_002156645.1
1505781	RefSeq	NZ_NFJY01000001.1	359018	359704	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	An197	GCF_002160105.1
1505781	RefSeq	NZ_NGNV01000004.1	39475	40161	+	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	609u	GCF_002253025.1
1505781	RefSeq	NZ_NGNW01000119.1	39328	40014	+	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	609r	GCF_002253045.1
1505781	RefSeq	NZ_NGNX01000002.1	29078	29764	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	609q	GCF_002253065.1
1505781	RefSeq	NZ_NGNY01000020.1	28908	29594	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	609h	GCF_002253075.1
1505781	RefSeq	NZ_NGNZ01000073.1	35859	36545	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	601y	GCF_002253095.1
1505781	RefSeq	NZ_NGOA01000056.1	16994	17680	+	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	601c	GCF_002253105.1
1505781	RefSeq	NZ_NGOB01000083.1	66137	66823	+	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	601b	GCF_002253145.1
1505781	RefSeq	NZ_NGOC01000078.1	65921	66607	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	601a	GCF_002253195.1
1505781	RefSeq	NZ_NGOD01000054.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117x	GCF_002253185.1
1505781	RefSeq	NZ_NGOE01000056.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117q	GCF_002253165.1
1505781	RefSeq	NZ_NGOF01000093.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117k	GCF_002253205.1
1505781	RefSeq	NZ_NGOG01000066.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117d	GCF_002253245.1
1505781	RefSeq	NZ_NGOH01000066.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117c	GCF_002253275.1
1505781	RefSeq	NZ_NGOI01000066.1	63771	64457	+	WP_003649950.1	response regulator transcription factor	Lactobacillus johnsonii	117a	GCF_002253285.1
1505781	RefSeq	NZ_NGOJ01000083.1	35709	36395	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	114t	GCF_002253265.1
1505781	RefSeq	NZ_NGOK01000083.1	65114	65800	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	114f	GCF_002253325.1
1505781	RefSeq	NZ_NGOL01000044.1	125698	126384	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	114e	GCF_002253365.1
1505781	RefSeq	NZ_NGOM01000046.1	62123	62809	-	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	111z	GCF_002253385.1
1505781	RefSeq	NZ_NGON01000075.1	25566	26252	+	WP_003649950.1	response regulator transcription factor	Lactobacillus taiwanensis	111w	GCF_002253345.1
