Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
17147560	RefSeq	NZ_CP021703.1	599866	600048	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ21	GCF_002176855.1
17147560	RefSeq	NZ_CP021704.1	1881893	1882075	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ22	GCF_002176835.1
17147560	RefSeq	NZ_CP029614.1	1845529	1845711	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
17147560	RefSeq	NZ_CP031701.1	1800759	1800941	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	IDCC9203	GCF_003428395.1
17147560	RefSeq	NZ_CP032680.1	1509964	1510146	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
17147560	RefSeq	NZ_GG670120.1	162368	162550	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_000159355.1
17147560	RefSeq	NZ_LIGY01000047.1	10136	10318	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii 16	16	GCF_001270785.1
17147560	RefSeq	NZ_LSNG01000036.1	49313	49495	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	W1	GCF_001572665.1
17147560	RefSeq	NZ_MWIK01000030.1	2300	2482	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
17147560	RefSeq	NZ_NFJY01000001.1	160446	160628	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	An197	GCF_002160105.1
17147560	RefSeq	NZ_NGOD01000043.1	34798	34980	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117x	GCF_002253185.1
17147560	RefSeq	NZ_NGOE01000012.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117q	GCF_002253165.1
17147560	RefSeq	NZ_NGOF01000033.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117k	GCF_002253205.1
17147560	RefSeq	NZ_NGOG01000022.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117d	GCF_002253245.1
17147560	RefSeq	NZ_NGOH01000055.1	34798	34980	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117c	GCF_002253275.1
17147560	RefSeq	NZ_NGOI01000033.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117a	GCF_002253285.1
17147560	RefSeq	NZ_NIBB01000015.1	14349	14531	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ54	GCF_002269975.1
17147560	RefSeq	NZ_NIBC01000047.1	45183	45365	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ95	GCF_002270045.1
17147560	RefSeq	NZ_PCYR01000005.1	42118	42300	-	WP_004893811.1	hypothetical protein	Lactobacillus sp. UMNPBX19	UMNPBX19	GCF_002553805.1
17147560	RefSeq	NZ_PCZK01000044.1	11360	11542	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ94	GCF_002553695.1
17147560	RefSeq	NZ_PHNP01000017.1	177182	177364	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	DPPM	GCF_002803395.1
17147560	RefSeq	NZ_QFBA01000005.1	80775	80957	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CRL1647	GCF_003122525.1
17147560	RefSeq	NZ_QGQW01000001.1	1612222	1612404	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	LBJ456	GCF_007876425.1
17147560	RefSeq	NZ_RRWU01000001.1	200801	200983	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CH32	GCF_004010015.1
17147560	RefSeq	NZ_SPPI01000006.1	83676	83858	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CC3	GCF_004569425.1
17147560	RefSeq	NZ_SRKQ01000002.1	385432	385614	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	Q1-7	GCF_004684975.1
17147560	RefSeq	NZ_SRYU01000005.1	34722	34904	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
17147560	RefSeq	NZ_WBNZ01000002.1	125695	125877	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	BIO5467	GCF_008868555.1
17147560	INSDC	CP006811.1	1390410	1390592	-	AHA97706.1	hypothetical protein	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
17147560	INSDC	CP016400.1	735887	736069	-	AOG26009.1	hypothetical protein	Lactobacillus johnsonii	BS15	GCA_001714745.1
17147560	INSDC	CP021703.1	599866	600048	+	ARW74622.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ21	GCA_002176855.1
17147560	INSDC	CP021704.1	1881893	1882075	-	ARW77419.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ22	GCA_002176835.1
17147560	INSDC	CP031701.1	1800759	1800941	+	AXQ20436.1	hypothetical protein	Lactobacillus johnsonii	IDCC9203	GCA_003428395.1
17147560	INSDC	CP029614.1	1845529	1845711	+	AYN50216.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
17147560	INSDC	CP032680.1	1509964	1510146	-	AZZ67945.1	hypothetical protein	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
17147560	INSDC	ACGR01000032.1	24477	24659	+	EEJ59966.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
17147560	INSDC	GG670120.1	162368	162550	+	EEJ59966.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
17147560	INSDC	AFQJ01000004.1	554259	554441	-	EGP12766.1	hypothetical protein	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
17147560	INSDC	DOBV01000027.1	43953	44136	-	HBN37101.1	hypothetical protein	Lactobacillus johnsonii		GCA_003503615.1
17147560	INSDC	WBNZ01000002.1	125695	125877	+	KAB1960096.1	hypothetical protein	Lactobacillus johnsonii	BIO5467	
17147560	INSDC	LIGY01000047.1	10136	10318	+	KOH02578.1	hypothetical protein	Lactobacillus johnsonii 16	16	GCA_001270785.1
17147560	INSDC	AZCY01000004.1	81728	81910	+	KRK55153.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_001433975.1
17147560	INSDC	LSNG01000036.1	49313	49495	+	KXN75431.1	hypothetical protein	Lactobacillus johnsonii	W1	GCA_001572665.1
17147560	INSDC	WKKC01000015.1	34715	34898	+	MTE03417.1	hypothetical protein	Lactobacillus johnsonii	LL8	
17147560	INSDC	MWIK01000030.1	2300	2482	-	OUL53221.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
17147560	INSDC	NFJY01000001.1	160446	160628	+	OUP17337.1	hypothetical protein	Lactobacillus johnsonii	An197	GCA_002160105.1
17147560	INSDC	NGOD01000043.1	34798	34980	+	OYS03089.1	hypothetical protein	Lactobacillus johnsonii	117x	GCA_002253185.1
17147560	INSDC	NGOE01000012.1	109900	110082	-	OYS08251.1	hypothetical protein	Lactobacillus johnsonii	117q	GCA_002253165.1
17147560	INSDC	NGOF01000033.1	109900	110082	-	OYS08442.1	hypothetical protein	Lactobacillus johnsonii	117k	GCA_002253205.1
17147560	INSDC	NGOG01000022.1	109900	110082	-	OYS09531.1	hypothetical protein	Lactobacillus johnsonii	117d	GCA_002253245.1
17147560	INSDC	NGOH01000055.1	34798	34980	+	OYS12710.1	hypothetical protein	Lactobacillus johnsonii	117c	GCA_002253275.1
17147560	INSDC	NGOI01000033.1	109900	110082	-	OYS13076.1	hypothetical protein	Lactobacillus johnsonii	117a	GCA_002253285.1
17147560	INSDC	NIBB01000015.1	14349	14531	+	PAB52965.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ54	GCA_002269975.1
17147560	INSDC	NIBC01000047.1	45183	45365	+	PAB54696.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ95	GCA_002270045.1
17147560	INSDC	PCZK01000044.1	11360	11542	-	PEG69285.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ94	GCA_002553695.1
17147560	INSDC	PCYR01000005.1	42118	42300	-	PEG77829.1	hypothetical protein	Lactobacillus sp. UMNPBX19	UMNPBX19	GCA_002553805.1
17147560	INSDC	PHNP01000017.1	177182	177364	+	PJN78614.1	hypothetical protein	Lactobacillus johnsonii	DPPM	GCA_002803395.1
17147560	INSDC	QFBA01000005.1	80775	80957	+	PWF23655.1	hypothetical protein	Lactobacillus johnsonii	CRL1647	GCA_003122525.1
17147560	INSDC	SPPI01000006.1	83676	83858	+	TFU79980.1	hypothetical protein	Lactobacillus johnsonii	CC3	GCA_004569425.1
17147560	INSDC	SRKQ01000002.1	385432	385614	-	TGA94218.1	hypothetical protein	Lactobacillus johnsonii	Q1-7	GCA_004684975.1
17147560	INSDC	SRYU01000005.1	34722	34904	+	TGY31073.1	hypothetical protein	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
17147560	INSDC	QGQW01000001.1	1612222	1612404	-	TWU80877.1	hypothetical protein	Lactobacillus johnsonii	LBJ456	
149980959	RefSeq	NZ_CP029614.1	1739799	1740503	+	WP_086875101.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980959	RefSeq	NZ_MWIK01000031.1	15095	15799	-	WP_086875101.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980959	RefSeq	NZ_SPPI01000007.1	79924	80628	+	WP_086875101.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	CC3	GCF_004569425.1
149980959	INSDC	CP029614.1	1739799	1740503	+	AYN50102.1	ABC transporter ATP-binding protein NatA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980959	INSDC	MWIK01000031.1	15095	15799	-	OUL53155.1	lantibiotic ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980959	INSDC	SPPI01000007.1	79924	80628	+	TFU79862.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	CC3	GCA_004569425.1
1903708	RefSeq	NC_005362.1	909010	910200	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
1903708	RefSeq	NC_013504.1	1123842	1125032	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii FI9785	FI9785	GCF_000091405.1
1903708	RefSeq	NC_017477.1	1240999	1242189	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
1903708	RefSeq	NC_022909.1	1182226	1183416	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
1903708	RefSeq	NZ_AZCY01000007.1	74383	75573	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_001433975.1
1903708	RefSeq	NZ_CABIWE010000010.1	33655	34845	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii		GCF_902362355.1
1903708	RefSeq	NZ_CP016400.1	544248	545438	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	BS15	GCF_001714745.1
1903708	RefSeq	NZ_CP021703.1	814881	816071	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ21	GCF_002176855.1
1903708	RefSeq	NZ_CP021704.1	1664065	1665255	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ22	GCF_002176835.1
1903708	RefSeq	NZ_CP029614.1	91463	92653	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
1903708	RefSeq	NZ_CP031701.1	121624	122814	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	IDCC9203	GCF_003428395.1
1903708	RefSeq	NZ_CP032680.1	1320508	1321698	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
1903708	RefSeq	NZ_GG670120.1	372303	373493	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_000159355.1
1903708	RefSeq	NZ_LIGY01000045.1	10304	11494	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii 16	16	GCF_001270785.1
1903708	RefSeq	NZ_LSNG01000036.1	238033	239223	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	W1	GCF_001572665.1
1903708	RefSeq	NZ_MWIK01000024.1	87307	88497	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	LJ0	GCF_002156645.1
1903708	RefSeq	NZ_NFJY01000017.1	19838	21028	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	An197	GCF_002160105.1
1903708	RefSeq	NZ_NGOD01000011.1	95081	96271	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117x	GCF_002253185.1
1903708	RefSeq	NZ_NGOE01000009.1	20544	21734	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117q	GCF_002253165.1
1903708	RefSeq	NZ_NGOF01000011.1	179084	180274	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117k	GCF_002253205.1
1903708	RefSeq	NZ_NGOG01000044.1	44721	45911	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117d	GCF_002253245.1
1903708	RefSeq	NZ_NGOH01000088.1	95081	96271	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117c	GCF_002253275.1
1903708	RefSeq	NZ_NGOI01000011.1	175092	176282	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	117a	GCF_002253285.1
1903708	RefSeq	NZ_NIBA01000019.1	5846	7036	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ50	GCF_002270005.1
1903708	RefSeq	NZ_NIBB01000054.1	14298	15488	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ54	GCF_002269975.1
1903708	RefSeq	NZ_NIBC01000063.1	16203	17393	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ95	GCF_002270045.1
1903708	RefSeq	NZ_NIBD01000041.1	24574	25764	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ114	GCF_002269965.1
1903708	RefSeq	NZ_PCYR01000001.1	26122	27312	-	WP_004894320.1	elongation factor Tu	Lactobacillus sp. UMNPBX19	UMNPBX19	GCF_002553805.1
1903708	RefSeq	NZ_PCZJ01000043.1	5882	7072	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ113	GCF_002553705.1
1903708	RefSeq	NZ_PCZK01000063.1	26627	27817	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ94	GCF_002553695.1
1903708	RefSeq	NZ_PHNP01000014.1	99846	101036	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	DPPM	GCF_002803395.1
1903708	RefSeq	NZ_QFBA01000006.1	93230	94420	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	CRL1647	GCF_003122525.1
1903708	RefSeq	NZ_QGQW01000001.1	1418601	1419791	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	LBJ456	GCF_007876425.1
1903708	RefSeq	NZ_RRWU01000001.1	415791	416981	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	CH32	GCF_004010015.1
1903708	RefSeq	NZ_SPPI01000008.1	63955	65145	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	CC3	GCF_004569425.1
1903708	RefSeq	NZ_SRKQ01000002.1	160437	161627	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	Q1-7	GCF_004684975.1
1903708	RefSeq	NZ_SRYU01000029.1	20971	22161	+	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
1903708	RefSeq	NZ_WBNZ01000001.1	154543	155733	-	WP_004894320.1	elongation factor Tu	Lactobacillus johnsonii	BIO5467	GCF_008868555.1
1903708	Swiss-Prot	N/A				Q74JU6.1	Elongation factor Tu	Lactobacillus johnsonii NCC 533		
1903708	INSDC	AY372049.1	3693	4883	+	AAR25444.1	Tuf	Lactobacillus johnsonii	NCC 533	
1903708	INSDC	AE017198.1	909010	910200	+	AAS08831.1	elongation factor Tu (EF-Tu)	Lactobacillus johnsonii NCC 533	NCC 533	GCA_000008065.1
1903708	INSDC	CP002464.1	1240999	1242189	-	AEB93469.1	elongation factor Tu	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
1903708	INSDC	CP006811.1	1182226	1183416	-	AHA97511.1	elongation factor Tu	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
1903708	INSDC	CP016400.1	544248	545438	-	AOG25839.1	translation elongation factor Tu	Lactobacillus johnsonii	BS15	GCA_001714745.1
1903708	INSDC	CP021703.1	814881	816071	+	ARW74822.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ21	GCA_002176855.1
1903708	INSDC	CP021704.1	1664065	1665255	-	ARW77217.1	elongation factor Tu	Lactobacillus johnsonii	UMNLJ22	GCA_002176835.1
1903708	INSDC	CP031701.1	121624	122814	+	AXQ19003.1	elongation factor Tu	Lactobacillus johnsonii	IDCC9203	GCA_003428395.1
1903708	INSDC	CP029614.1	91463	92653	+	AYN48675.1	Elongation factor Tu	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
1903708	INSDC	CP032680.1	1320508	1321698	-	AZZ67762.1	elongation factor Tu	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
1903708	INSDC	FN298497.1	1123842	1125032	-	CAX67058.1	translation elongation factor EF-Tu	Lactobacillus johnsonii FI9785	FI9785	GCA_000091405.1
1903708	INSDC	ACGR01000036.1	82095	83285	+	EEJ59743.1	translation elongation factor Tu	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
1903708	INSDC	GG670120.1	372303	373493	+	EEJ59743.1	translation elongation factor Tu	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_000159355.1
1903708	INSDC	AFQJ01000004.1	354191	355381	-	EGP12563.1	translation elongation factor Tu	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
1903708	INSDC	WBNZ01000001.1	154543	155733	-	KAB1960421.1	elongation factor Tu	Lactobacillus johnsonii	BIO5467	
1903708	INSDC	LIGY01000045.1	10304	11494	-	KOH02669.1	elongation factor Tu	Lactobacillus johnsonii 16	16	GCA_001270785.1
1903708	INSDC	AZCY01000007.1	74383	75573	-	KRK54493.1	elongation factor Tu	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCA_001433975.1
