Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
1023563	RefSeq	NZ_ACOX02000005.1	308268	308765	+	WP_000342539.1	antirestriction protein ArdA	Enterococcus faecalis TUSoD Ef11	TUSoD Ef11	GCF_000175015.1
1023563	RefSeq	NZ_ADJN01000019.1	13421	13918	+	WP_000342539.1	antirestriction protein ArdA	Peptostreptococcus anaerobius 653-L	653-L	GCF_000178095.1
1023563	RefSeq	NZ_ADNN01000007.1	824209	824706	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae SV35	SV35	GCF_000256685.1
1023563	RefSeq	NZ_ADNO01000007.1	703967	704464	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae SV36	SV36	GCF_000256645.1
1023563	RefSeq	NZ_AEAA01000121.1	15669	16166	-	WP_000342539.1	antirestriction protein ArdA	Peptoniphilus sp. oral taxon 836 str. F0141	F0141	GCF_000179335.1
1023563	RefSeq	NZ_AECM01000005.1	92362	92859	+	WP_000342539.1	antirestriction protein ArdA	Finegoldia magna ACS-171-V-Col3	ACS-171-V-Col3	GCF_000179495.1
1023563	RefSeq	NZ_AEHN01000003.1	191785	192282	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners LactinV 11V1-d	LactinV 11V1-d	GCF_000149065.1
1023563	RefSeq	NZ_AEHO01000031.1	8088	8585	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners LactinV 09V1-c	LactinV 09V1-c	GCF_000149085.1
1023563	RefSeq	NZ_AEHP01000023.1	73740	74237	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners LactinV 03V1-b	LactinV 03V1-b	GCF_000149105.1
1023563	RefSeq	NZ_AEHQ01000050.1	8082	8579	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners LactinV 01V1-a	LactinV 01V1-a	GCF_000149125.1
1023563	RefSeq	NZ_AEHR01000027.1	78908	79405	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners SPIN 2503V10-D	SPIN 2503V10-D	GCF_000149145.1
1023563	RefSeq	NZ_AEKI01000015.1	7355	7852	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners LEAF 2052A-d	LEAF 2052A-d	GCF_000179955.1
1023563	RefSeq	NZ_AENN01000001.1	229996	230493	+	WP_000342539.1	antirestriction protein ArdA	Eremococcus coleocola ACS-139-V-Col8	ACS-139-V-Col8	GCF_000183205.1
1023563	RefSeq	NZ_AENT01000012.1	7355	7852	-	WP_000342539.1	antirestriction protein ArdA	Dialister microaerophilus UPII 345-E	UPII 345-E	GCF_000183445.1
1023563	RefSeq	NZ_AEOU01000265.1	4390	4887	+	WP_000342539.1	antirestriction protein ArdA	Enterococcus faecium E4452	E4452	GCF_000239115.1
1023563	RefSeq	NZ_AEUY02000005.1	26766	27263	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pseudoporcinus LQ 940-04	LQ 940-04	GCF_000188035.1
1023563	RefSeq	NZ_AEXJ01000007.1	73640	74137	-	WP_000342539.1	antirestriction protein ArdA	Lactobacillus iners UPII 143-D	UPII 143-D	GCF_000191685.1
1023563	RefSeq	NZ_AEXN01000009.1	7350	7847	-	WP_000342539.1	antirestriction protein ArdA	Anaerococcus hydrogenalis ACS-025-V-Sch4	ACS-025-V-Sch4	GCF_000191745.1
1023563	RefSeq	NZ_AFGD01000006.1	371557	372054	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA41301	GA41301	GCF_000211915.1
1023563	RefSeq	NZ_AFNM01000043.1	10163	10660	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus oralis SK255	SK255	GCF_000215365.1
1023563	RefSeq	NZ_AFRY01000001.1	854805	855302	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pyogenes HKU QMH11M0907901	HKU QMH11M0907901	GCF_000275625.1
1023563	RefSeq	NZ_AFUE01000006.1	74520	75017	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus cristatus ATCC 51100	ATCC 51100	GCF_000222765.1
1023563	RefSeq	NZ_AFUH01000001.1	1902350	1902847	-	WP_000342539.1	antirestriction protein ArdA	Peptoniphilus sp. oral taxon 375 str. F0436	F0436	GCF_000221565.1
1023563	RefSeq	NZ_AGNV01000008.1	148299	148796	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47502	GA47502	GCF_000231965.1
1023563	RefSeq	NZ_AGNY01000010.1	57044	57541	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA44288	GA44288	GCF_000232025.1
1023563	RefSeq	NZ_AGNZ01000013.1	57044	57541	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47281	GA47281	GCF_000232045.1
1023563	RefSeq	NZ_AGOD01000007.1	54190	54687	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA49138	GA49138	GCF_000232125.1
1023563	RefSeq	NZ_AGOG01000011.1	56469	56966	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 7286-06	7286-06	GCF_000232185.1
1023563	RefSeq	NZ_AGOO01000010.1	56995	57492	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA18523	GA18523	GCF_000232345.1
1023563	RefSeq	NZ_AGOP01000006.1	132452	132949	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA44194	GA44194	GCF_000232365.1
1023563	RefSeq	NZ_AGOQ01000005.1	287253	287750	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA44378	GA44378	GCF_000232385.1
1023563	RefSeq	NZ_AGOS01000015.1	7346	7843	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae NP170	NP170	GCF_000232425.1
1023563	RefSeq	NZ_AGOU01000005.1	93959	94456	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA11304	GA11304	GCF_000232465.1
1023563	RefSeq	NZ_AGOW01000002.1	7330	7827	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA11663	GA11663	GCF_000232505.1
1023563	RefSeq	NZ_AGOY01000006.1	54156	54653	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA13455	GA13455	GCF_000232545.1
1023563	RefSeq	NZ_AGPC01000011.1	57042	57539	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA14798	GA14798	GCF_000232625.1
1023563	RefSeq	NZ_AGPD01000004.1	57017	57514	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA16121	GA16121	GCF_000232645.1
1023563	RefSeq	NZ_AGPG01000008.1	307925	308422	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA17227	GA17227	GCF_000232705.1
1023563	RefSeq	NZ_AGPI01000011.1	54159	54656	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA17371	GA17371	GCF_000232745.1
1023563	RefSeq	NZ_AGPL01000015.1	7422	7919	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA19451	GA19451	GCF_000232805.1
1023563	RefSeq	NZ_AGPO01000004.1	7321	7818	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA41565	GA41565	GCF_000232865.1
1023563	RefSeq	NZ_AGPW01000010.1	55276	55773	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47688	GA47688	GCF_000233025.1
1023563	RefSeq	NZ_AGPX01000013.1	56999	57496	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47778	GA47778	GCF_000233045.1
1023563	RefSeq	NZ_AGQE01000010.1	7413	7910	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 5185-06	5185-06	GCF_000233185.1
1023563	RefSeq	NZ_AHJV01000048.1	67767	68264	-	WP_000342539.1	antirestriction protein ArdA	Staphylococcus aureus subsp. aureus 21252	21252	GCF_000242475.1
1023563	RefSeq	NZ_AHZK01000058.1	118102	118599	-	WP_000342539.1	antirestriction protein ArdA	Staphylococcus aureus subsp. aureus 112808A	112808A	GCF_000401595.1
1023563	RefSeq	NZ_AICQ01000008.1	22559	23056	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus constellatus subsp. constellatus SK53	SK53	GCF_000257785.1
1023563	RefSeq	NZ_AICS01000023.1	5925	6422	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pseudopneumoniae ATCC BAA-960 = CCUG 49455	ATCC BAA-960	GCF_000257825.1
1023563	RefSeq	NZ_AICU01000056.1	34395	34892	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus mitis SK575	SK575	GCF_000257865.1
1023563	RefSeq	NZ_AIJT01000013.1	56655	57152	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 7533-05	7533-05	GCF_000252045.1
1023563	RefSeq	NZ_AIJU01000010.1	56166	56663	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 5652-06	5652-06	GCF_000252025.1
1023563	RefSeq	NZ_AIJV01000014.1	58741	59238	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA11856	GA11856	GCF_000251405.1
1023563	RefSeq	NZ_AIJY01000028.1	55965	56462	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 8190-05	8190-05	GCF_000251985.1
1023563	RefSeq	NZ_AIKC01000005.1	56781	57278	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA19923	GA19923	GCF_000251605.1
1023563	RefSeq	NZ_AIKD01000006.1	56820	57317	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 7879-04	7879-04	GCF_000252005.1
1023563	RefSeq	NZ_AIKE01000005.1	57044	57541	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae 4075-00	4075-00	GCF_000252065.1
1023563	RefSeq	NZ_AIKF01000008.1	31159	31656	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae EU-NP02	EU-NP02	GCF_000252085.1
1023563	RefSeq	NZ_AIKM01000007.1	70850	71347	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA05248	GA05248	GCF_000251345.1
1023563	RefSeq	NZ_AIKP01000010.1	53076	53573	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA13430	GA13430	GCF_000251445.1
1023563	RefSeq	NZ_AIKS01000011.1	302915	303412	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA19101	GA19101	GCF_000251585.1
1023563	RefSeq	NZ_AIKT01000011.1	7334	7831	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA40563	GA40563	GCF_000251685.1
1023563	RefSeq	NZ_AIKX01000006.1	7333	7830	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47179	GA47179	GCF_000251785.1
1023563	RefSeq	NZ_AILC01000009.1	57027	57524	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47628	GA47628	GCF_000251885.1
1023563	RefSeq	NZ_AILF01000005.1	191245	191742	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA49542	GA49542	GCF_000251965.1
1023563	RefSeq	NZ_AILH01000005.1	381825	382322	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA05578	GA05578	GCF_000252245.1
1023563	RefSeq	NZ_AILJ01000006.1	41657	42154	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA02506	GA02506	GCF_000252205.1
1023563	RefSeq	NZ_AILK01000006.1	54149	54646	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA08825	GA08825	GCF_000252185.1
1023563	RefSeq	NZ_AILL01000005.1	7331	7828	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA05245	GA05245	GCF_000251325.1
1023563	RefSeq	NZ_AILO01000009.1	52782	53279	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA17719	GA17719	GCF_000251545.1
1023563	RefSeq	NZ_AILQ01000006.1	7338	7835	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA47794	GA47794	GCF_000251925.1
1023563	RefSeq	NZ_AITP01000013.1	130018	130515	-	WP_000342539.1	antirestriction protein ArdA	Enterococcus faecium EnGen0150	H17494	GCF_000478305.1
1023563	RefSeq	NZ_AJET01000006.1	226602	227099	+	WP_000342539.1	antirestriction protein ArdA	Enterococcus faecalis EnGen0286	T15	GCF_000478325.1
1023563	RefSeq	NZ_AJTA01000007.1	4107	4604	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus infantis ATCC 700779	ATCC 700779	GCF_000260755.1
1023563	RefSeq	NZ_AJTG01000031.1	118791	119288	-	WP_000342539.1	antirestriction protein ArdA	Aerococcus viridans LL1	LL1	GCF_000262085.1
1023563	RefSeq	NZ_AKXO01000007.1	7275	7772	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus agalactiae GB00112	GB00112	GCF_000291585.1
1023563	RefSeq	NZ_ALCG01000010.1	7415	7912	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA52612	GA52612	GCF_000279225.1
1023563	RefSeq	NZ_ALCH01000001.1	309982	310479	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus infantis SPAR10	SPAR10	GCF_000279535.1
1023563	RefSeq	NZ_ALCK01000008.1	41085	41582	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA04216	GA04216	GCF_000279475.1
1023563	RefSeq	NZ_ALCM01000009.1	57031	57528	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA58771	GA58771	GCF_000279695.1
1023563	RefSeq	NZ_ALCV01000004.1	203625	204122	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA60132	GA60132	GCF_000279895.1
1023563	RefSeq	NZ_ALCX01000011.1	52795	53292	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pneumoniae GA58981	GA58981	GCF_000279935.1
1023563	RefSeq	NZ_ALKD01000011.1	29368	29865	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus pyogenes BJCYGAS15	BJCYGAS15	GCF_000290575.1
1023563	RefSeq	NZ_ALKE01000017.1	55057	55554	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus pyogenes HLJGAS12011	HLJGAS12011	GCF_000290595.1
1023563	RefSeq	NZ_ALKP01000002.1	153709	154206	+	WP_000342539.1	antirestriction protein ArdA	Streptococcus suis 07SC3	07SC3	GCF_000440215.1
1023563	RefSeq	NZ_ALMC01000023.1	64088	64585	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus suis YS14	YS14	GCF_000440995.1
1023563	RefSeq	NZ_ALMG01000020.1	54496	54993	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus suis YS1	YS1	GCF_000441075.1
1023563	RefSeq	NZ_ALQH01000023.1	63493	63990	-	WP_000342539.1	antirestriction protein ArdA	Streptococcus agalactiae FSL S3-337	FSL S3-337	GCF_000289855.1
