Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
18302003	RefSeq	NZ_PJWV01000002.1	138272	141454	+	WP_002360176.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN534	GCF_004125955.1
18302003	RefSeq	NZ_PJWW01000002.1	138272	141454	+	WP_002360176.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN533	GCF_004125945.1
18302003	RefSeq	NZ_PJWX01000002.1	140253	143435	-	WP_002360176.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN531	GCF_004126025.1
18302003	RefSeq	NZ_UGIZ01000006.1	1180993	1184175	-	WP_002360176.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	NCTC12201	GCF_900447835.1
18302003	INSDC	CP019512.1	1636732	1639914	-	AQL53740.1	carbamoyl phosphate synthase large subunit	Enterococcus faecalis	CLB21560	GCA_001989555.1
18302003	INSDC	CP033787.1	2331322	2334504	+	AYZ07903.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	FDAARGOS_528	GCA_003812665.1
18302003	INSDC	GG692851.1	953593	956775	+	EET99194.1	carbamoyl-phosphate synthase	Enterococcus faecalis T2	T2	GCA_000157155.1
18302003	INSDC	AJEO01000006.1	550044	553226	-	EOJ19807.1	carbamoyl-phosphate synthase large chain	Enterococcus faecalis EnGen0287	YI6-1	GCA_000395095.1
18302003	INSDC	KB947341.1	1339761	1342943	-	EOJ19807.1	carbamoyl-phosphate synthase large chain	Enterococcus faecalis EnGen0287	YI6-1	GCA_000395095.1
18302003	INSDC	AJEP01000018.1	549685	552867	-	EOJ28869.1	carbamoyl-phosphate synthase large chain	Enterococcus faecalis EnGen0300	SF21521	GCA_000395115.1
18302003	INSDC	KB947346.1	1389923	1393105	-	EOJ28869.1	carbamoyl-phosphate synthase large chain	Enterococcus faecalis EnGen0300	SF21521	GCA_000395115.1
18302003	INSDC	MSQI01000001.1	204604	207786	-	OSH12470.1	carbamoyl phosphate synthase large subunit	Enterococcus faecalis	HS5152	GCA_002106875.1
18302003	INSDC	MSQJ01000001.1	190333	193515	+	OSH17716.1	carbamoyl phosphate synthase large subunit	Enterococcus faecalis	HS5302	GCA_002106915.1
18302003	INSDC	NIXL01000053.1	13934	17116	-	OXM11678.1	carbamoyl phosphate synthase large subunit	Enterococcus faecalis	SK460	GCA_002233665.1
18302003	INSDC	PJWV01000002.1	138272	141454	+	RXV32594.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN534	GCA_004125955.1
18302003	INSDC	PJWW01000002.1	138272	141454	+	RXV32864.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN533	GCA_004125945.1
18302003	INSDC	PJWX01000002.1	140253	143435	-	RXV41230.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	EN531	GCA_004126025.1
18302003	INSDC	UGIZ01000006.1	1180993	1184175	-	STP94611.1	carbamoyl-phosphate synthase large subunit	Enterococcus faecalis	NCTC12201	GCA_900447835.1
20864241	RefSeq	NZ_CABGOF010000011.1	73126	75267	+	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071450	GCF_902160575.1
20864241	RefSeq	NZ_CABGOG010000011.1	7249	9390	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071451	GCF_902160565.1
20864241	RefSeq	NZ_CABGOM010000005.1	122788	124929	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071446	GCF_902160555.1
20864241	RefSeq	NZ_CABGOQ010000005.1	122788	124929	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071452	GCF_902160655.1
20864241	RefSeq	NZ_CABGSY010000005.1	166471	168612	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071600	GCF_902161805.1
20864241	RefSeq	NZ_CABGTB010000005.1	73501	75642	+	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	4928STDY7071599	GCF_902161855.1
20864241	RefSeq	NZ_CP019512.1	1999809	2001950	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	CLB21560	GCF_001989555.1
20864241	RefSeq	NZ_CP031027.1	1958431	1960572	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	TY1	GCF_003345275.1
20864241	RefSeq	NZ_CP033787.1	1976347	1978488	+	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	FDAARGOS_528	GCF_003812665.1
20864241	RefSeq	NZ_GG692851.1	593159	595300	+	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis T2	T2	GCF_000157155.1
20864241	RefSeq	NZ_GL455525.1	6811	8952	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis TX0860	TX0860	GCF_000148085.1
20864241	RefSeq	NZ_KB932320.1	663827	665968	+	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis EnGen0061	B56765	GCF_000390545.1
20864241	RefSeq	NZ_KB947341.1	1658787	1660928	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis EnGen0287	YI6-1	GCF_000395095.1
20864241	RefSeq	NZ_KB947346.1	1751587	1753728	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis EnGen0300	SF21521	GCF_000395115.1
20864241	RefSeq	NZ_UGIZ01000006.1	1542427	1544568	-	WP_002404615.1	glycosyltransferase family 2 protein	Enterococcus faecalis	NCTC12201	GCF_900447835.1
20864241	INSDC	CP019512.1	1999809	2001950	-	AQL54090.1	glycosyl transferase family 2	Enterococcus faecalis	CLB21560	GCA_001989555.1
20864241	INSDC	CP031027.1	1958431	1960572	-	AXG88914.1	glycosyltransferase family 2 protein	Enterococcus faecalis	TY1	GCA_003345275.1
20864241	INSDC	CP033787.1	1976347	1978488	+	AYZ07558.1	glycosyltransferase family 2 protein	Enterococcus faecalis	FDAARGOS_528	GCA_003812665.1
20864241	INSDC	AEBX01000039.1	6811	8952	-	EFM73045.1	glycosyltransferase, group 2 family protein	Enterococcus faecalis TX0860	TX0860	GCA_000148085.1
20864241	INSDC	GL455525.1	6811	8952	-	EFM73045.1	glycosyltransferase, group 2 family protein	Enterococcus faecalis TX0860	TX0860	GCA_000148085.1
20864241	INSDC	AJEO01000007.1	6868	9009	-	EOJ18928.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0287	YI6-1	GCA_000395095.1
20864241	INSDC	KB947341.1	1658787	1660928	-	EOJ18928.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0287	YI6-1	GCA_000395095.1
20864241	INSDC	AJEP01000019.1	6992	9133	-	EOJ28191.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0300	SF21521	GCA_000395115.1
20864241	INSDC	KB947346.1	1751587	1753728	-	EOJ28191.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0300	SF21521	GCA_000395115.1
20864241	INSDC	AIIM01000006.1	40604	42745	+	EOK53891.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0061	B56765	GCA_000390545.1
20864241	INSDC	KB932320.1	663827	665968	+	EOK53891.1	glycosyl transferase, group 2 family protein	Enterococcus faecalis EnGen0061	B56765	GCA_000390545.1
20864241	INSDC	NIXL01000015.1	26785	28926	+	OXM12479.1	glycosyl transferase family 2	Enterococcus faecalis	SK460	GCA_002233665.1
20864241	INSDC	UGIZ01000006.1	1542427	1544568	-	STP94970.1	glycosyl transferase family 2 family protein	Enterococcus faecalis	NCTC12201	GCA_900447835.1
1079317	RefSeq	NC_004668.1	391578	393095	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis V583	V583	GCF_000007785.1
1079317	RefSeq	NC_018221.1	360662	362179	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis D32	D32	GCF_000281195.1
1079317	RefSeq	NC_019770.1	323841	325358	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis str. Symbioflor 1	Symbioflor 1	GCF_000317915.1
1079317	RefSeq	NZ_ACOX02000009.1	232276	233793	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis TUSoD Ef11	TUSoD Ef11	GCF_000175015.1
1079317	RefSeq	NZ_ANMP01000019.1	63474	64991	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis MA1	MA1	GCF_000524625.1
1079317	RefSeq	NZ_AOPW01000026.1	64785	66302	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis EnGen0310 = MMH594	MMH594	GCF_000968735.2
1079317	RefSeq	NZ_AP018538.1	313273	314790	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	KUB3006	GCF_003966385.1
1079317	RefSeq	NZ_AP018543.1	311739	313256	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	KUB3007	GCF_003966405.1
1079317	RefSeq	NZ_ASWX01000003.1	83155	84672	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis 10244	10244	GCF_000438765.1
1079317	RefSeq	NZ_AWPI01000051.1	36940	38457	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis E12	E12	GCF_000468775.1
1079317	RefSeq	NZ_AYKL01000048.1	52435	53952	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis GA2	GA2	GCF_000648035.1
1079317	RefSeq	NZ_AYKM01000002.1	184903	186420	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis MN16	MN16	GCF_000648115.1
1079317	RefSeq	NZ_AYLU01000048.1	19941	21458	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis AZ19	AZ19	GCF_000647995.1
1079317	RefSeq	NZ_AYLV01000044.1	30546	32063	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis GAN13	GAN13	GCF_000648055.1
1079317	RefSeq	NZ_AYOK01000125.1	30775	32292	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis NJ44	NJ44	GCF_000648175.1
1079317	RefSeq	NZ_AYOL01000008.1	50062	51579	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis NY9	NY9	GCF_000648195.1
1079317	RefSeq	NZ_BCQC01000014.1	64046	65563	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis NBRC 100480	NBRC 100480	GCF_001544235.1
1079317	RefSeq	NZ_BDEN01000003.1	367918	369435	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	CBA7120	GCF_001662265.1
1079317	RefSeq	NZ_BJLX01000017.1	7423	8940	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	NBRC 3971	GCF_006538865.1
1079317	RefSeq	NZ_BJTI01000026.1	51233	52750	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J137	GCF_007034765.1
1079317	RefSeq	NZ_BJTK01000027.1	51232	52749	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J147	GCF_007034965.1
1079317	RefSeq	NZ_BJTL01000007.1	100628	102145	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J158	GCF_007035085.1
1079317	RefSeq	NZ_BJTM01000005.1	100628	102145	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J159	GCF_007035185.1
1079317	RefSeq	NZ_BJTN01000020.1	81140	82657	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J188	GCF_007035245.1
1079317	RefSeq	NZ_BJTO01000005.1	100629	102146	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J190	GCF_007035385.1
1079317	RefSeq	NZ_BJTP01000001.1	100628	102145	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J207	GCF_007035485.1
1079317	RefSeq	NZ_BJTQ01000013.1	100628	102145	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J209	GCF_007035545.1
1079317	RefSeq	NZ_BJTR01000002.1	81139	82656	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J245	GCF_007035705.1
1079317	RefSeq	NZ_BJTT01000022.1	100628	102145	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J302	GCF_007035945.1
1079317	RefSeq	NZ_BJTU01000004.1	81139	82656	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	J303	GCF_007036085.1
1079317	RefSeq	NZ_CAACXS010000011.1	124858	126375	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	3012STDY6205730	GCF_900683485.1
1079317	RefSeq	NZ_CAACXV010000001.1	1791854	1793371	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	3012STDY6246399	GCF_900683515.1
1079317	RefSeq	NZ_CAACYC010000002.1	326860	328377	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	3012STDY6331024	GCF_900683585.1
1079317	RefSeq	NZ_CABEGK010000107.1	88883	90400	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis		GCF_901521655.1
1079317	RefSeq	NZ_CABEIO010000002.1	330420	331937	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	NCTC8729	GCF_901543445.1
1079317	RefSeq	NZ_CABEIP010000001.1	330424	331941	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	NCTC8727	GCF_901543465.1
1079317	RefSeq	NZ_CABGHJ010000006.1	64159	65676	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071317	GCF_902158815.1
1079317	RefSeq	NZ_CABGHL010000008.1	101506	103023	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071311	GCF_902158855.1
1079317	RefSeq	NZ_CABGHM010000005.1	100642	102159	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071226	GCF_902158945.1
1079317	RefSeq	NZ_CABGHN010000007.1	56569	58086	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071196	GCF_902158885.1
1079317	RefSeq	NZ_CABGHP010000012.1	7592	9109	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071217	GCF_902158895.1
1079317	RefSeq	NZ_CABGHR010000008.1	101510	103027	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071222	GCF_902158825.1
1079317	RefSeq	NZ_CABGHT010000008.1	100642	102159	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071304	GCF_902158775.1
1079317	RefSeq	NZ_CABGHU010000007.1	100642	102159	-	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071204	GCF_902158955.1
1079317	RefSeq	NZ_CABGHV010000011.1	64237	65754	+	WP_002385351.1	multidrug efflux MFS transporter	Enterococcus faecalis	4928STDY7071211	GCF_902158935.1
