Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
64691728	INSDC	CP027775.1	1184235	1184903	+	AVP60155.1	GlcNAc-PI de-N-acetylase	Clostridium botulinum	MFBjulcb1	GCA_003013655.1
64691728	INSDC	MRAC01000017.1	10106	10774	+	OOO64417.1	GlcNAc-PI de-N-acetylase	Clostridium sporogenes	ATCC 3584	GCA_002008145.1
26383446	RefSeq	NZ_CP006902.1	1592838	1593665	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum Prevot_594	Prevot_594	GCF_000816965.1
26383446	RefSeq	NZ_CP009225.1	3007595	3008422	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCIMB 10696	GCF_000973705.1
26383446	RefSeq	NZ_CP011663.1	3008291	3009118	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	DSM 795	GCF_001020205.1
26383446	RefSeq	NZ_JFBQ01000009.1	195081	195908	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	DSM 795	GCF_000685115.1
26383446	RefSeq	NZ_JH470553.1	85064	85891	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes PA 3679	PA 3679	GCF_000240115.1
26383446	RefSeq	NZ_JZJN01000001.1	2231	3058	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	11579	GCF_000960175.1
26383446	RefSeq	NZ_JZJO01000238.1	2116	2943	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	85-3852	GCF_000960165.1
26383446	RefSeq	NZ_JZJP01000047.1	35061	35888	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	87-0535	GCF_000960225.1
26383446	RefSeq	NZ_LFPM01000005.1	194982	195809	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 19404	GCF_001573855.1
26383446	RefSeq	NZ_LLES01000028.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444715.1
26383446	RefSeq	NZ_LLES02000013.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444715.2
26383446	RefSeq	NZ_LLZV01000022.1	60112	60939	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444575.1
26383446	RefSeq	NZ_LLZW01000023.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444585.1
26383446	RefSeq	NZ_LLZW02000009.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444585.2
26383446	RefSeq	NZ_MRAC01000007.1	824	1651	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 3584	GCF_002008145.1
26383446	RefSeq	NZ_UAWA01000007.1	139600	140427	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCTC534	GCF_900461095.1
26383446	RefSeq	NZ_UAWJ01000012.1	427477	428304	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCTC13020	GCF_900461305.1
26383446	INSDC	CP006902.1	1592838	1593665	-	AJD31093.1	GDSL-like Lipase/Acylhydrolase family protein	Clostridium botulinum Prevot_594	Prevot_594	GCA_000816965.1
26383446	INSDC	CP009225.1	3007595	3008422	-	AKC63473.1	lysophospholipase L1	Clostridium sporogenes	NCIMB 10696	GCA_000973705.1
26383446	INSDC	CP011663.1	3008291	3009118	-	AKJ90643.1	hypothetical protein	Clostridium sporogenes	DSM 795	GCA_001020205.1
26383446	INSDC	CP027775.1	1208177	1209004	+	AVP60180.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum	MFBjulcb1	GCA_003013655.1
26383446	INSDC	CP027776.1	1511838	1512665	-	AVP64023.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum	Mfbjulcb5	GCA_003013615.1
26383446	INSDC	JH470553.1	85064	85891	+	EHN13977.1	hypothetical protein	Clostridium sporogenes PA 3679	PA 3679	GCA_000240115.1
26383446	INSDC	JFBQ01000009.1	195081	195908	-	KCZ67171.1	lysophospholipase L1	Clostridium sporogenes	DSM 795	GCA_000685115.1
26383446	INSDC	LLZV01000022.1	60112	60939	-	KRU43299.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444575.1
26383446	INSDC	LLZW01000023.1	33446	34273	+	KRU45152.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		
26383446	INSDC	LLES01000028.1	33446	34273	+	KRU49387.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		
26383446	INSDC	MRAC01000007.1	824	1651	+	OOO65991.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 3584	GCA_002008145.1
26383446	INSDC	LLES02000013.1	33446	34273	+	OQP89391.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444715.2
26383446	INSDC	LLZW02000009.1	33446	34273	+	OQP95779.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444585.2
26383446	INSDC	UAWA01000007.1	139600	140427	+	SQB30694.1	lysophospholipase L1	Clostridium sporogenes	NCTC534	GCA_900461095.1
26383446	INSDC	UAWJ01000012.1	427477	428304	+	SQC03724.1	lysophospholipase L1	Clostridium sporogenes	NCTC13020	GCA_900461305.1
26383446	INSDC	UFWX01000001.1	3013621	3014448	-	STC82030.1	lysophospholipase L1	Clostridium botulinum	NCTC13037	GCA_900447155.1
26383446	RefSeq	NZ_CP006902.1	1592838	1593665	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum Prevot_594	Prevot_594	GCF_000816965.1
26383446	RefSeq	NZ_CP009225.1	3007595	3008422	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCIMB 10696	GCF_000973705.1
26383446	RefSeq	NZ_CP011663.1	3008291	3009118	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	DSM 795	GCF_001020205.1
26383446	RefSeq	NZ_JFBQ01000009.1	195081	195908	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	DSM 795	GCF_000685115.1
26383446	RefSeq	NZ_JH470553.1	85064	85891	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes PA 3679	PA 3679	GCF_000240115.1
26383446	RefSeq	NZ_JZJN01000001.1	2231	3058	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	11579	GCF_000960175.1
26383446	RefSeq	NZ_JZJO01000238.1	2116	2943	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	85-3852	GCF_000960165.1
26383446	RefSeq	NZ_JZJP01000047.1	35061	35888	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	87-0535	GCF_000960225.1
26383446	RefSeq	NZ_LFPM01000005.1	194982	195809	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 19404	GCF_001573855.1
26383446	RefSeq	NZ_LLES01000028.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444715.1
26383446	RefSeq	NZ_LLES02000013.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444715.2
26383446	RefSeq	NZ_LLZV01000022.1	60112	60939	-	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444575.1
26383446	RefSeq	NZ_LLZW01000023.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444585.1
26383446	RefSeq	NZ_LLZW02000009.1	33446	34273	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes		GCF_001444585.2
26383446	RefSeq	NZ_MRAC01000007.1	824	1651	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 3584	GCF_002008145.1
26383446	RefSeq	NZ_UAWA01000007.1	139600	140427	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCTC534	GCF_900461095.1
26383446	RefSeq	NZ_UAWJ01000012.1	427477	428304	+	WP_003495114.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	NCTC13020	GCF_900461305.1
26383446	INSDC	CP006902.1	1592838	1593665	-	AJD31093.1	GDSL-like Lipase/Acylhydrolase family protein	Clostridium botulinum Prevot_594	Prevot_594	GCA_000816965.1
26383446	INSDC	CP009225.1	3007595	3008422	-	AKC63473.1	lysophospholipase L1	Clostridium sporogenes	NCIMB 10696	GCA_000973705.1
26383446	INSDC	CP011663.1	3008291	3009118	-	AKJ90643.1	hypothetical protein	Clostridium sporogenes	DSM 795	GCA_001020205.1
26383446	INSDC	CP027775.1	1208177	1209004	+	AVP60180.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum	MFBjulcb1	GCA_003013655.1
26383446	INSDC	CP027776.1	1511838	1512665	-	AVP64023.1	SGNH/GDSL hydrolase family protein	Clostridium botulinum	Mfbjulcb5	GCA_003013615.1
26383446	INSDC	JH470553.1	85064	85891	+	EHN13977.1	hypothetical protein	Clostridium sporogenes PA 3679	PA 3679	GCA_000240115.1
26383446	INSDC	JFBQ01000009.1	195081	195908	-	KCZ67171.1	lysophospholipase L1	Clostridium sporogenes	DSM 795	GCA_000685115.1
26383446	INSDC	LLZV01000022.1	60112	60939	-	KRU43299.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444575.1
26383446	INSDC	LLZW01000023.1	33446	34273	+	KRU45152.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		
26383446	INSDC	LLES01000028.1	33446	34273	+	KRU49387.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		
26383446	INSDC	MRAC01000007.1	824	1651	+	OOO65991.1	SGNH/GDSL hydrolase family protein	Clostridium sporogenes	ATCC 3584	GCA_002008145.1
26383446	INSDC	LLES02000013.1	33446	34273	+	OQP89391.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444715.2
26383446	INSDC	LLZW02000009.1	33446	34273	+	OQP95779.1	SGNH hydrolase-type esterase domain-containing protein	Clostridium sporogenes		GCA_001444585.2
26383446	INSDC	UAWA01000007.1	139600	140427	+	SQB30694.1	lysophospholipase L1	Clostridium sporogenes	NCTC534	GCA_900461095.1
26383446	INSDC	UAWJ01000012.1	427477	428304	+	SQC03724.1	lysophospholipase L1	Clostridium sporogenes	NCTC13020	GCA_900461305.1
26383446	INSDC	UFWX01000001.1	3013621	3014448	-	STC82030.1	lysophospholipase L1	Clostridium botulinum	NCTC13037	GCA_900447155.1
26383467	RefSeq	NZ_CP006902.1	1572296	1572505	-	WP_003495156.1	flagellar FlbD family protein	Clostridium botulinum Prevot_594	Prevot_594	GCF_000816965.1
26383467	RefSeq	NZ_JH470553.1	106224	106433	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes PA 3679	PA 3679	GCF_000240115.1
26383467	RefSeq	NZ_JUYE01000172.1	45381	45590	-	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	66_CBOT	GCF_001058825.1
26383467	RefSeq	NZ_JZJN01000035.1	37036	37245	-	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	11579	GCF_000960175.1
26383467	RefSeq	NZ_JZJO01000044.1	11796	12005	-	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	85-3852	GCF_000960165.1
26383467	RefSeq	NZ_JZJP01000047.1	14545	14754	-	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	87-0535	GCF_000960225.1
26383467	RefSeq	NZ_LAGD01000212.1	11834	12043	-	WP_003495156.1	flagellar FlbD family protein	Clostridium botulinum	ATCC 51387	GCF_000965295.1
26383467	RefSeq	NZ_LAGM01000140.1	14544	14753	-	WP_003495156.1	flagellar FlbD family protein	Clostridium botulinum	Prevot1662	GCF_000965505.1
26383467	RefSeq	NZ_LJFK01000026.1	72755	72964	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	UC9000	GCF_001280965.1
26383467	RefSeq	NZ_LLES01000028.1	54606	54815	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes		GCF_001444715.1
26383467	RefSeq	NZ_LLES02000013.1	54606	54815	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes		GCF_001444715.2
26383467	RefSeq	NZ_LLZV01000022.1	39570	39779	-	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes		GCF_001444575.1
26383467	RefSeq	NZ_LLZW01000023.1	54606	54815	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes		GCF_001444585.1
26383467	RefSeq	NZ_LLZW02000009.1	54606	54815	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes		GCF_001444585.2
26383467	RefSeq	NZ_PDLH01000007.1	722821	723030	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	FDAARGOS_423	GCF_002588205.1
26383467	RefSeq	NZ_UAWA01000007.1	160760	160969	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	NCTC534	GCF_900461095.1
26383467	RefSeq	NZ_UFWW01000001.1	1227716	1227925	+	WP_003495156.1	flagellar FlbD family protein	Clostridium sporogenes	NCTC275	GCF_900447115.1
26383467	INSDC	CP006902.1	1572296	1572505	-	AJD31210.1	flagellar family protein	Clostridium botulinum Prevot_594	Prevot_594	GCA_000816965.1
26383467	INSDC	CP027776.1	1491296	1491505	-	AVP64001.1	endoflagellar protein	Clostridium botulinum	Mfbjulcb5	GCA_003013615.1
26383467	INSDC	JH470553.1	106224	106433	+	EHN14000.1	flagellar protein FlbD	Clostridium sporogenes PA 3679	PA 3679	GCA_000240115.1
26383467	INSDC	LJFK01000026.1	72755	72964	+	KOY65754.1	endoflagellar protein	Clostridium sporogenes	UC9000	GCA_001280965.1
26383467	INSDC	LLZV01000022.1	39570	39779	-	KRU43277.1	flagellar protein FlbD	Clostridium sporogenes		GCA_001444575.1
26383467	INSDC	LLZW01000023.1	54606	54815	+	KRU45174.1	flagellar protein FlbD	Clostridium sporogenes		
26383467	INSDC	LLES01000028.1	54606	54815	+	KRU49409.1	flagellar protein FlbD	Clostridium sporogenes		
26383467	INSDC	LLES02000013.1	54606	54815	+	OQP89413.1	flagellar protein FlbD	Clostridium sporogenes		GCA_001444715.2
26383467	INSDC	LLZW02000009.1	54606	54815	+	OQP95801.1	flagellar protein FlbD	Clostridium sporogenes		GCA_001444585.2
26383467	INSDC	PDLH01000007.1	722821	723030	+	PHG99508.1	endoflagellar protein	Clostridium sporogenes	FDAARGOS_423	GCA_002588205.1
26383467	INSDC	UAWA01000007.1	160760	160969	+	SQB30716.1	flagellar protein FlbD	Clostridium sporogenes	NCTC534	GCA_900461095.1
26383467	INSDC	UFWX01000001.1	2991775	2991984	-	STC81910.1	flagellar protein FlbD	Clostridium botulinum	NCTC13037	GCA_900447155.1
26383467	INSDC	UFWW01000001.1	1227716	1227925	+	SUY61258.1	flagellar protein FlbD	Clostridium sporogenes	NCTC275	GCA_900447115.1
13012175	RefSeq	NC_009706.1	243295	243891	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium kluyveri DSM 555	DSM 555	GCF_000016505.1
13012175	RefSeq	NC_011837.1	243295	243891	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium kluyveri NBRC 12016	NBRC 12016	GCF_000010265.1
13012175	RefSeq	NC_015500.1	1213964	1214560	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Treponema brennaborense DSM 12168	DSM 12168	GCF_000212415.1
13012175	RefSeq	NZ_AKFU01000040.1	15661	16257	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sp. MSTE9	MSTE9	GCF_000277625.1
13012175	RefSeq	NZ_APJS01000030.1	10166	10762	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium tetanomorphum DSM 665	DSM 665	GCF_000647895.1
13012175	RefSeq	NZ_ASXP01000002.1	253718	254314	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Sporomusa ovata DSM 2662	DSM 2662	GCF_000445445.1
13012175	RefSeq	NZ_AUIL01000065.1	6192	6788	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Sporomusa ovata DSM 2662	DSM 2662	GCF_000423685.1
13012175	RefSeq	NZ_CP006902.1	786142	786738	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium botulinum Prevot_594	Prevot_594	GCF_000816965.1
13012175	RefSeq	NZ_CP009933.1	2084586	2085182	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium scatologenes	ATCC 25775	GCF_000968375.1
13012175	RefSeq	NZ_CTRP01000012.1	228736	229332	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Sporomusa sp. An4		GCF_001373435.1
13012175	RefSeq	NZ_JZJN01000144.1	14909	15505	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	11579	GCF_000960175.1
13012175	RefSeq	NZ_JZJO01000031.1	20329	20925	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	85-3852	GCF_000960165.1
13012175	RefSeq	NZ_JZJP01000184.1	16422	17018	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	87-0535	GCF_000960225.1
13012175	RefSeq	NZ_KB911068.1	220097	220693	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	[Clostridium] sporosphaeroides DSM 1294	VPI 4527	GCF_000383295.1
13012175	RefSeq	NZ_LAGD01000248.1	14911	15507	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium botulinum	ATCC 51387	GCF_000965295.1
13012175	RefSeq	NZ_LAGM01000500.1	14865	15461	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium botulinum	Prevot1662	GCF_000965505.1
13012175	RefSeq	NZ_LFPM01000001.1	71498	72094	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	ATCC 19404	GCF_001573855.1
13012175	RefSeq	NZ_LJFK01000013.1	152187	152783	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	UC9000	GCF_001280965.1
13012175	RefSeq	NZ_LLES01000009.1	71654	72250	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes		GCF_001444715.1
13012175	RefSeq	NZ_LLES02000002.1	288990	289586	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes		GCF_001444715.2
13012175	RefSeq	NZ_LLZV01000052.1	91581	92177	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes		GCF_001444575.1
13012175	RefSeq	NZ_LLZW01000024.1	49084	49680	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes		GCF_001444585.1
13012175	RefSeq	NZ_LLZW02000003.1	115776	116372	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes		GCF_001444585.2
13012175	RefSeq	NZ_LT854640.1	1480895	1481491	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Khelaifiella massiliensis	Mt13	GCF_900184255.1
13012175	RefSeq	NZ_MZGV01000037.1	11748	12344	+	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium oryzae	DSM 28571	GCF_002029235.1
13012175	RefSeq	NZ_PDLH01000007.1	1512544	1513140	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	FDAARGOS_423	GCF_002588205.1
13012175	RefSeq	NZ_QGDS01000001.1	197187	197783	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Faecalicatena contorta	NLAE-zl-C134	GCF_003149105.1
13012175	RefSeq	NZ_SLZZ01000012.1	37401	37997	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Muricomes intestini	DSM 29489	GCF_004346165.1
13012175	RefSeq	NZ_UAWA01000009.1	146650	147246	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	NCTC534	GCF_900461095.1
13012175	RefSeq	NZ_UAWI01000002.1	475	1071	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium tetanomorphum	NCTC500	GCF_900461245.1
13012175	RefSeq	NZ_UFWW01000001.1	2060036	2060632	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	NCTC275	GCF_900447115.1
13012175	RefSeq	NZ_UHJJ01000001.1	197187	197783	-	WP_009064831.1	TetR/AcrR family transcriptional regulator	Faecalicatena contorta	NLAE-zl-C134	GCF_900199395.1
13012175	INSDC	CP002696.1	1213964	1214560	-	AEE16443.1	transcriptional regulator, TetR family	Treponema brennaborense DSM 12168	DSM 12168	GCA_000212415.1
13012175	INSDC	CP006902.1	786142	786738	+	AJD30805.1	bacterial regulatory s, tetR family protein	Clostridium botulinum Prevot_594	Prevot_594	GCA_000816965.1
13012175	INSDC	CP009933.1	2084586	2085182	-	AKA69057.1	transcriptional regulator	Clostridium scatologenes	ATCC 25775	GCA_000968375.1
13012175	INSDC	CP027776.1	3066808	3067404	-	AVP65407.1	TetR/AcrR family transcriptional regulator	Clostridium botulinum	Mfbjulcb5	GCA_003013615.1
13012175	INSDC	AP009049.1	243295	243891	+	BAH05280.1	hypothetical protein	Clostridium kluyveri NBRC 12016	NBRC 12016	GCA_000010265.1
13012175	INSDC	CTRP01000012.1	228736	229332	+	CQR73193.1	putative transcriptional regulator, TetR family	Sporomusa sp. An4		GCA_001373435.1
13012175	INSDC	CP000673.1	243295	243891	+	EDK32327.1	Predicted transcriptional regulator	Clostridium kluyveri DSM 555	DSM 555	GCA_000016505.1
13012175	INSDC	AKFU01000040.1	15661	16257	+	EJF39343.1	transcriptional regulator, TetR family	Clostridium sp. MSTE9	MSTE9	GCA_000277625.1
13012175	INSDC	ASXP01000002.1	253718	254314	+	EQB27352.1	transcriptional regulator, TetR family	Sporomusa ovata DSM 2662	DSM 2662	GCA_000445445.1
13012175	INSDC	APJS01000030.1	10166	10762	+	KAJ52145.1	TetR family transcriptional regulator	Clostridium tetanomorphum DSM 665	DSM 665	GCA_000647895.1
13012175	INSDC	LJFK01000013.1	152187	152783	-	KOY67005.1	TetR family transcriptional regulator	Clostridium sporogenes	UC9000	GCA_001280965.1
13012175	INSDC	LLZV01000052.1	91581	92177	-	KRU37482.1	TetR family transcriptional regulator	Clostridium sporogenes		GCA_001444575.1
13012175	INSDC	LLZW01000024.1	49084	49680	-	KRU44956.1	TetR family transcriptional regulator	Clostridium sporogenes		
13012175	INSDC	LLES01000009.1	71654	72250	+	KRU53005.1	TetR family transcriptional regulator	Clostridium sporogenes		
13012175	INSDC	MZGV01000037.1	11748	12344	+	OPJ59947.1	fatty acid metabolism regulator protein	Clostridium oryzae	DSM 28571	GCA_002029235.1
13012175	INSDC	LLES02000002.1	288990	289586	-	OQP95116.1	TetR family transcriptional regulator	Clostridium sporogenes		GCA_001444715.2
13012175	INSDC	LLZW02000003.1	115776	116372	-	OQP99286.1	TetR family transcriptional regulator	Clostridium sporogenes		GCA_001444585.2
13012175	INSDC	PDLH01000007.1	1512544	1513140	-	PHH00186.1	TetR/AcrR family transcriptional regulator	Clostridium sporogenes	FDAARGOS_423	GCA_002588205.1
13012175	INSDC	QGDS01000001.1	197187	197783	-	PWJ52027.1	TetR family transcriptional regulator	Faecalicatena contorta	NLAE-zl-C134	GCA_003149105.1
13012175	INSDC	UAWA01000009.1	146650	147246	-	SQB57039.1	transcriptional regulator	Clostridium sporogenes	NCTC534	GCA_900461095.1
13012175	INSDC	UAWI01000002.1	475	1071	-	SQB91389.1	transcriptional regulator	Clostridium tetanomorphum	NCTC500	GCA_900461245.1
13012175	INSDC	UHJJ01000001.1	197187	197783	-	SUQ12305.1	regulatory protein, tetR family	Faecalicatena contorta	NLAE-zl-C134	GCA_900199395.1
13012175	INSDC	UFWW01000001.1	2060036	2060632	-	SUY62856.1	transcriptional regulator	Clostridium sporogenes	NCTC275	GCA_900447115.1
13012175	INSDC	SLZZ01000012.1	37401	37997	-	TCS78284.1	TetR family transcriptional regulator	Muricomes intestini	DSM 29489	GCA_004346165.1
71840334	RefSeq	NZ_CP006902.1	2901893	2902381	+	WP_040108882.1	cytidine deaminase	Clostridium botulinum Prevot_594	Prevot_594	GCF_000816965.1
71840334	RefSeq	NZ_JUYE01000147.1	728	1216	+	WP_040108882.1	cytidine deaminase	Clostridium sporogenes	66_CBOT	GCF_001058825.1
71840334	RefSeq	NZ_JZJN01000005.1	16842	17330	+	WP_040108882.1	cytidine deaminase	Clostridium sporogenes	11579	GCF_000960175.1
71840334	RefSeq	NZ_JZJO01000255.1	16822	17310	+	WP_040108882.1	cytidine deaminase	Clostridium sporogenes	85-3852	GCF_000960165.1
71840334	RefSeq	NZ_JZJP01000062.1	79631	80119	+	WP_040108882.1	cytidine deaminase	Clostridium sporogenes	87-0535	GCF_000960225.1
