Id	Source	Nucleotide Accession	Start	Stop	Strand	Protein	Protein Name	Organism	Strain	Assembly
90087702	INSDC	LIGY01000080.1	25621	26991	-	KOH02246.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii 16	16	GCA_001270785.1
90087702	INSDC	MWIK01000029.1	99802	101172	-	OUL53505.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981644	RefSeq	NZ_CP029614.1	1022798	1023400	-	WP_086874594.1	nitroreductase family protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981644	RefSeq	NZ_MWIK01000005.1	11640	12242	+	WP_086874594.1	nitroreductase family protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981644	RefSeq	NZ_SRYU01000009.1	54730	55332	+	WP_086874594.1	nitroreductase family protein	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
149981644	INSDC	CP029614.1	1022798	1023400	-	AYN49515.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981644	INSDC	WKKC01000013.1	175423	176026	+	MTE03228.1	nitroreductase	Lactobacillus johnsonii	LL8	
149981644	INSDC	MWIK01000005.1	11640	12242	+	OUL55293.1	nitroreductase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981644	INSDC	SRYU01000009.1	54730	55332	+	TGY30774.1	nitroreductase family protein	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
197223996	RefSeq	NZ_CP029614.1	507176	507895	-	WP_113886588.1	isoprenyl transferase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
197223996	INSDC	CP029614.1	507176	507895	-	AYN49047.1	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
23068237	RefSeq	NC_017477.1	221637	222098	+	WP_004898668.1	transcription elongation factor GreA	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
23068237	RefSeq	NZ_CP029614.1	1100337	1100798	-	WP_004898668.1	transcription elongation factor GreA	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
23068237	RefSeq	NZ_CP032680.1	200592	201053	+	WP_004898668.1	transcription elongation factor GreA	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
23068237	RefSeq	NZ_MWIK01000003.1	125893	126354	+	WP_004898668.1	transcription elongation factor GreA	Lactobacillus johnsonii	LJ0	GCF_002156645.1
23068237	RefSeq	NZ_SRKQ01000003.1	182546	183007	+	WP_004898668.1	transcription elongation factor GreA	Lactobacillus johnsonii	Q1-7	GCF_004684975.1
23068237	INSDC	CP002464.1	221637	222098	+	AEB92525.1	transcription elongation factor GreA	Lactobacillus johnsonii DPC 6026	DPC 6026	GCA_000204985.1
23068237	INSDC	CP029614.1	1100337	1100798	-	AYN49591.1	Transcription elongation factor GreA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
23068237	INSDC	CP032680.1	200592	201053	+	AZZ66746.1	transcription elongation factor GreA	Lactobacillus johnsonii	ZLJ010	GCA_004011315.1
23068237	INSDC	AFQJ01000004.1	1256322	1256783	+	EGP13428.1	transcription elongation factor GreA	Lactobacillus johnsonii pf01	pf01	GCA_000219475.2
23068237	INSDC	WKKC01000013.1	103917	104379	+	MTE03156.1	transcription elongation factor GreA	Lactobacillus johnsonii	LL8	
23068237	INSDC	MWIK01000003.1	125893	126354	+	OUL55491.1	transcription elongation factor GreA	Lactobacillus johnsonii	LJ0	GCA_002156645.1
23068237	INSDC	SRKQ01000003.1	182546	183007	+	TGA93362.1	transcription elongation factor GreA	Lactobacillus johnsonii	Q1-7	GCA_004684975.1
149980943	RefSeq	NZ_CP029614.1	1700098	1702095	+	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980943	RefSeq	NZ_MWIK01000033.1	19210	21207	-	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980943	INSDC	CP029614.1	1700098	1702095	+	AYN50073.1	Stage V sporulation protein K	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980943	INSDC	MWIK01000033.1	19210	21207	-	OUL53116.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980943	RefSeq	NZ_CP029614.1	1700098	1702095	+	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980943	RefSeq	NZ_MWIK01000033.1	19210	21207	-	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980943	INSDC	CP029614.1	1700098	1702095	+	AYN50073.1	Stage V sporulation protein K	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980943	INSDC	MWIK01000033.1	19210	21207	-	OUL53116.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
90087702	RefSeq	NZ_CP029614.1	560847	562217	-	WP_053107191.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
90087702	RefSeq	NZ_LIGY01000080.1	25621	26991	-	WP_053107191.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii 16	16	GCF_001270785.1
90087702	RefSeq	NZ_MWIK01000029.1	99802	101172	-	WP_053107191.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii	LJ0	GCF_002156645.1
90087702	INSDC	CP029614.1	560847	562217	-	AYN49100.1	Exodeoxyribonuclease 7 large subunit	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
90087702	INSDC	LIGY01000080.1	25621	26991	-	KOH02246.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii 16	16	GCA_001270785.1
90087702	INSDC	MWIK01000029.1	99802	101172	-	OUL53505.1	exodeoxyribonuclease VII large subunit	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980943	RefSeq	NZ_CP029614.1	1700098	1702095	+	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980943	RefSeq	NZ_MWIK01000033.1	19210	21207	-	WP_086875124.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980943	INSDC	CP029614.1	1700098	1702095	+	AYN50073.1	Stage V sporulation protein K	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980943	INSDC	MWIK01000033.1	19210	21207	-	OUL53116.1	AAA family ATPase	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981712	RefSeq	NZ_CP029614.1	1284159	1285766	-	WP_086874539.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981712	RefSeq	NZ_MWIK01000001.1	83437	85044	+	WP_086874539.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981712	INSDC	CP029614.1	1284159	1285766	-	AYN49750.1	Lipid A export ATP-binding/permease protein MsbA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981712	INSDC	MWIK01000001.1	83437	85044	+	OUL55666.1	ABC transporter permease	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981712	RefSeq	NZ_CP029614.1	1284159	1285766	-	WP_086874539.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981712	RefSeq	NZ_MWIK01000001.1	83437	85044	+	WP_086874539.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981712	INSDC	CP029614.1	1284159	1285766	-	AYN49750.1	Lipid A export ATP-binding/permease protein MsbA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981712	INSDC	MWIK01000001.1	83437	85044	+	OUL55666.1	ABC transporter permease	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980838	RefSeq	NZ_CABIWE010000020.1	26449	28029	+	WP_086875212.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii		GCF_902362355.1
149980838	RefSeq	NZ_CP029614.1	1467717	1469297	-	WP_086875212.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980838	RefSeq	NZ_MWIK01000043.1	73099	74679	+	WP_086875212.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980838	RefSeq	NZ_SRYU01000035.1	1764	3344	-	WP_086875212.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
149980838	INSDC	MWIK01000043.1	73099	74679	+	OUL52901.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980838	INSDC	SRYU01000035.1	1764	3344	-	TGY26954.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	NM60_B2-8	GCA_004793575.1
149981046	RefSeq	NZ_CP029614.1	590991	592607	-	WP_086875056.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981046	RefSeq	NZ_MWIK01000029.1	129956	131572	-	WP_086875056.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981046	INSDC	CP029614.1	590991	592607	-	AYN49135.1	Putative multidrug export ATP-binding/permease protein	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981046	INSDC	MWIK01000029.1	129956	131572	-	OUL53535.1	ABC transporter permease	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980826	RefSeq	NZ_CP029614.1	1506147	1507877	+	WP_086875197.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980826	RefSeq	NZ_MWIK01000043.1	34517	36247	-	WP_086875197.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980826	INSDC	CP029614.1	1506147	1507877	+	AYN49928.1	putative ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980826	INSDC	MWIK01000043.1	34517	36247	-	OUL52851.1	ABC transporter	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149980993	RefSeq	NZ_CP029614.1	489917	491428	-	WP_086875023.1	ABC-F type ribosomal protection protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149980993	RefSeq	NZ_MWIK01000029.1	28872	30383	-	WP_086875023.1	ABC-F type ribosomal protection protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149980993	INSDC	CP029614.1	489917	491428	-	AYN49034.1	Energy-dependent translational throttle protein EttA	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149980993	INSDC	MWIK01000029.1	28872	30383	-	OUL53442.1	ABC-F type ribosomal protection protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981437	RefSeq	NZ_CP029614.1	650482	652644	-	WP_086874732.1	peptide cleavage/export ABC transporter	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981437	RefSeq	NZ_MWIK01000017.1	345	2507	+	WP_086874732.1	peptide cleavage/export ABC transporter	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981437	INSDC	CP029614.1	650482	652644	-	AYN49194.1	Lactococcin-G-processing and transport ATP-binding protein LagD	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981437	INSDC	MWIK01000017.1	345	2507	+	OUL54513.1	peptide ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981173	RefSeq	NZ_CP029614.1	357605	359182	+	WP_086874912.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981173	RefSeq	NZ_MWIK01000025.1	115370	116947	+	WP_086874912.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981173	INSDC	CP029614.1	357605	359182	+	AYN48910.1	putative ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981173	INSDC	MWIK01000025.1	115370	116947	+	OUL53845.1	ABC transporter	Lactobacillus johnsonii	LJ0	GCA_002156645.1
149981141	RefSeq	NZ_CP029614.1	396490	398109	-	WP_086874932.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
149981141	RefSeq	NZ_MWIK01000026.1	20501	22120	-	WP_086874932.1	ABC transporter ATP-binding protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
149981141	INSDC	CP029614.1	396490	398109	-	AYN48944.1	Lactococcin-G-processing and transport ATP-binding protein LagD	Lactobacillus johnsonii	Byun-jo-01	GCA_003316915.1
149981141	INSDC	MWIK01000026.1	20501	22120	-	OUL53705.1	ABC transporter permease	Lactobacillus johnsonii	LJ0	GCA_002156645.1
17147560	RefSeq	NC_005362.1	711861	712043	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii NCC 533	NCC 533	GCF_000008065.1
17147560	RefSeq	NC_017477.1	1439935	1440117	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii DPC 6026	DPC 6026	GCF_000204985.1
17147560	RefSeq	NC_022909.1	1390410	1390592	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii N6.2	N6.2	GCF_000498675.1
17147560	RefSeq	NZ_AZCY01000004.1	81728	81910	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_001433975.1
17147560	RefSeq	NZ_CABIWE010000001.1	69819	70001	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii		GCF_902362355.1
17147560	RefSeq	NZ_CP016400.1	735887	736069	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	BS15	GCF_001714745.1
17147560	RefSeq	NZ_CP021703.1	599866	600048	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ21	GCF_002176855.1
17147560	RefSeq	NZ_CP021704.1	1881893	1882075	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ22	GCF_002176835.1
17147560	RefSeq	NZ_CP029614.1	1845529	1845711	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	Byun-jo-01	GCF_003316915.1
17147560	RefSeq	NZ_CP031701.1	1800759	1800941	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	IDCC9203	GCF_003428395.1
17147560	RefSeq	NZ_CP032680.1	1509964	1510146	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	ZLJ010	GCF_004011315.1
17147560	RefSeq	NZ_GG670120.1	162368	162550	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii ATCC 33200	ATCC 33200	GCF_000159355.1
17147560	RefSeq	NZ_LIGY01000047.1	10136	10318	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii 16	16	GCF_001270785.1
17147560	RefSeq	NZ_LSNG01000036.1	49313	49495	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	W1	GCF_001572665.1
17147560	RefSeq	NZ_MWIK01000030.1	2300	2482	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	LJ0	GCF_002156645.1
17147560	RefSeq	NZ_NFJY01000001.1	160446	160628	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	An197	GCF_002160105.1
17147560	RefSeq	NZ_NGOD01000043.1	34798	34980	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117x	GCF_002253185.1
17147560	RefSeq	NZ_NGOE01000012.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117q	GCF_002253165.1
17147560	RefSeq	NZ_NGOF01000033.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117k	GCF_002253205.1
17147560	RefSeq	NZ_NGOG01000022.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117d	GCF_002253245.1
17147560	RefSeq	NZ_NGOH01000055.1	34798	34980	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117c	GCF_002253275.1
17147560	RefSeq	NZ_NGOI01000033.1	109900	110082	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	117a	GCF_002253285.1
17147560	RefSeq	NZ_NIBB01000015.1	14349	14531	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ54	GCF_002269975.1
17147560	RefSeq	NZ_NIBC01000047.1	45183	45365	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ95	GCF_002270045.1
17147560	RefSeq	NZ_PCYR01000005.1	42118	42300	-	WP_004893811.1	hypothetical protein	Lactobacillus sp. UMNPBX19	UMNPBX19	GCF_002553805.1
17147560	RefSeq	NZ_PCZK01000044.1	11360	11542	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	UMNLJ94	GCF_002553695.1
17147560	RefSeq	NZ_PHNP01000017.1	177182	177364	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	DPPM	GCF_002803395.1
17147560	RefSeq	NZ_QFBA01000005.1	80775	80957	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CRL1647	GCF_003122525.1
17147560	RefSeq	NZ_QGQW01000001.1	1612222	1612404	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	LBJ456	GCF_007876425.1
17147560	RefSeq	NZ_RRWU01000001.1	200801	200983	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CH32	GCF_004010015.1
17147560	RefSeq	NZ_SPPI01000006.1	83676	83858	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	CC3	GCF_004569425.1
17147560	RefSeq	NZ_SRKQ01000002.1	385432	385614	-	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	Q1-7	GCF_004684975.1
17147560	RefSeq	NZ_SRYU01000005.1	34722	34904	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	NM60_B2-8	GCF_004793575.1
17147560	RefSeq	NZ_WBNZ01000002.1	125695	125877	+	WP_004893811.1	hypothetical protein	Lactobacillus johnsonii	BIO5467	GCF_008868555.1
17147560	INSDC	CP006811.1	1390410	1390592	-	AHA97706.1	hypothetical protein	Lactobacillus johnsonii N6.2	N6.2	GCA_000498675.1
17147560	INSDC	CP016400.1	735887	736069	-	AOG26009.1	hypothetical protein	Lactobacillus johnsonii	BS15	GCA_001714745.1
