"QueryID"	"SubjectID"	"PercIdentity"	"AlignmentLength"	"Mismatches"	"GapOpens"	"QueryStart"	"QueryEnd"	"SubjectStart"	"SubjectEnd"	"Evalue"	"BitScore"
"Sample:P2,Pos:27507"	"WP_040108318.1"	28.571	49	21	2	17	163	63	97	1.5	22.3
"Sample:P2,Pos:27507"	"WP_033061206.1"	41.176	17	10	0	51	1	134	150	9.6	20
"Sample:P2,Pos:27509"	"WP_040108149.1"	97.959	49	1	0	3	149	136	184	1.19e-28	97.1
"Sample:P2,Pos:27509"	"WP_003491379.1"	75	24	6	0	128	199	10	33	5.01e-06	35.8
"Sample:P2,Pos:27509"	"WP_003492845.1"	66.667	24	8	0	128	199	10	33	0.000118	32.3
"Sample:P2,Pos:27509"	"WP_033060672.1"	29.412	51	34	1	12	164	25	73	0.15	25
"Sample:P2,Pos:27509"	"WP_046870023.1"	31.746	63	33	2	6	164	70	132	0.2	24.6
"Sample:P2,Pos:27509"	"WP_040108318.1"	28.571	49	21	2	15	161	63	97	1.5	22.3
"Sample:P2,Pos:27510"	"WP_040108149.1"	97.959	49	1	0	2	148	136	184	1.19e-28	97.1
"Sample:P2,Pos:27510"	"WP_003491379.1"	76	25	6	0	127	201	10	34	7.88e-07	37.7
"Sample:P2,Pos:27510"	"WP_003492845.1"	68	25	8	0	127	201	10	34	1.71e-05	34.7
"Sample:P2,Pos:27510"	"WP_033060672.1"	29.412	51	34	1	11	163	25	73	0.15	25
"Sample:P2,Pos:27510"	"WP_046870023.1"	31.746	63	33	2	5	163	70	132	0.2	24.6
"Sample:P2,Pos:27510"	"WP_040108318.1"	28.571	49	21	2	14	160	63	97	1.5	22.3
"Sample:P2,Pos:27527"	"WP_040108149.1"	97.674	43	1	0	3	131	142	184	4.3e-23	82.8
"Sample:P2,Pos:27527"	"WP_003491379.1"	80	30	6	0	110	199	10	39	2.23e-10	47
"Sample:P2,Pos:27527"	"WP_003492845.1"	66.667	30	10	0	110	199	10	39	1.26e-07	40
"Sample:P2,Pos:27527"	"WP_046870023.1"	31.579	57	29	2	6	146	76	132	3.2	21.6
"Sample:P2,Pos:27527"	"WP_003493357.1"	26.19	42	29	1	12	131	391	432	5.8	20.8
"Sample:P2,Pos:27554"	"WP_040108149.1"	97.059	34	1	0	3	104	151	184	3.67e-16	64.7
"Sample:P2,Pos:27554"	"WP_003491379.1"	75	24	6	0	83	154	10	33	5.46e-06	35.8
"Sample:P2,Pos:27554"	"WP_003492845.1"	66.667	24	8	0	83	154	10	33	0.000116	32.3
"Sample:P2,Pos:27554"	"WP_003494613.1"	32.258	31	15	1	186	112	26	56	5.3	20.8
"Sample:P2,Pos:36956"	"WP_046869736.1"	45.833	24	13	0	119	48	429	452	0.41	23.9
"Sample:P2,Pos:36956"	"WP_003496710.1"	42.308	26	14	1	137	63	90	115	1.4	22.3
"Sample:P2,Pos:36956"	"WP_080941248.1"	29.167	48	31	1	137	3	182	229	5.9	20.8
"Sample:P2,Pos:36956"	"WP_003358207.1"	33.333	30	19	1	42	128	95	124	6	20.4
"Sample:P2,Pos:36956"	"WP_003490766.1"	36.111	36	21	1	36	137	21	56	7.1	20.4
"Sample:P2,Pos:36956"	"WP_003493215.1"	58.824	17	7	0	69	119	41	57	7.3	20.4
"Sample:P2,Pos:36956"	"WP_003491240.1"	25	48	28	1	39	182	180	219	8.3	20.4
"Sample:P2,Pos:36956"	"WP_003492986.1"	34.615	26	17	0	54	131	17	42	8.4	20.4
"Sample:P2,Pos:36959"	"WP_046869736.1"	45.833	24	13	0	116	45	429	452	0.43	23.9
"Sample:P2,Pos:36959"	"WP_003496710.1"	42.308	26	14	1	134	60	90	115	1.5	22.3
"Sample:P2,Pos:36959"	"WP_003358207.1"	33.333	30	19	1	39	125	95	124	5.8	20.8
"Sample:P2,Pos:36959"	"WP_003490766.1"	36.111	36	21	1	33	134	21	56	6.5	20.4
"Sample:P2,Pos:36959"	"WP_003493215.1"	58.824	17	7	0	66	116	41	57	7.5	20.4
"Sample:P2,Pos:36959"	"WP_003492986.1"	34.615	26	17	0	51	128	17	42	8.1	20.4
"Sample:P2,Pos:36959"	"WP_003491240.1"	25	48	28	1	36	179	180	219	8.4	20.4
"Sample:P2,Pos:36980"	"WP_046869736.1"	45.833	24	13	0	95	24	429	452	0.46	23.9
"Sample:P2,Pos:36980"	"WP_003496710.1"	42.308	26	14	1	113	39	90	115	0.93	22.7
"Sample:P2,Pos:36980"	"WP_046869865.1"	25.862	58	37	2	27	200	111	162	3.1	21.6
"Sample:P2,Pos:36980"	"WP_003493215.1"	50	20	10	0	45	104	41	60	5.4	20.8
"Sample:P2,Pos:36980"	"WP_003492986.1"	34.615	26	17	0	30	107	17	42	5.6	20.8
"Sample:P2,Pos:36980"	"WP_003358207.1"	33.333	30	19	1	18	104	95	124	5.8	20.8
"Sample:P2,Pos:36980"	"WP_003490766.1"	36.111	36	21	1	12	113	21	56	6	20.4
"Sample:P2,Pos:46332"	"WP_077272592.1"	95.455	66	3	0	3	200	158	223	6.08e-30	103
"Sample:P2,Pos:46332"	"WP_033061478.1"	46.667	15	8	0	22	66	470	484	3.3	21.6
"Sample:P2,Pos:46332"	"WP_046869823.1"	66.667	9	3	0	195	169	83	91	4.9	20.8
"Sample:P2,Pos:46332"	"WP_003494836.1"	53.333	15	7	0	45	89	432	446	5	20.8
"Sample:P2,Pos:46332"	"WP_046869797.1"	30.435	23	16	0	71	3	356	378	7.1	20.4
"Sample:P2,Pos:46350"	"WP_077272592.1"	96.97	66	2	0	3	200	164	229	3.85e-29	101
"Sample:P2,Pos:46350"	"WP_033061478.1"	46.667	15	8	0	4	48	470	484	2.9	21.6
"Sample:P2,Pos:46350"	"WP_046869823.1"	66.667	9	3	0	177	151	83	91	4.9	20.8
"Sample:P2,Pos:46350"	"WP_003494836.1"	53.333	15	7	0	27	71	432	446	8.4	20.4
"Sample:P2,Pos:46354"	"WP_077272592.1"	96.97	66	2	0	2	199	165	230	4.7e-29	100
"Sample:P2,Pos:46354"	"WP_046869793.1"	56.25	16	7	0	201	154	476	491	0.83	23.1
"Sample:P2,Pos:46354"	"WP_046869823.1"	66.667	9	3	0	173	147	83	91	4.8	20.8
"Sample:P2,Pos:46354"	"WP_003494836.1"	53.333	15	7	0	23	67	432	446	8.1	20.4
"Sample:P2,Pos:46387"	"WP_077272592.1"	96.97	66	2	0	2	199	176	241	2.08e-29	102
"Sample:P2,Pos:46387"	"WP_046869793.1"	55.556	18	8	0	174	121	474	491	0.17	25
"Sample:P2,Pos:46387"	"WP_046869823.1"	66.667	9	3	0	140	114	83	91	4.8	20.8
"Sample:P2,Pos:46387"	"WP_052691700.1"	35.714	28	18	0	95	178	646	673	6.2	20.8
"Sample:P2,Pos:46387"	"WP_046869787.1"	35.294	34	20	1	89	190	55	86	8.5	20
"Sample:P2,Pos:46389"	"WP_077272592.1"	96.97	66	2	0	3	200	177	242	2.38e-29	101
"Sample:P2,Pos:46389"	"WP_046869793.1"	55.556	18	8	0	172	119	474	491	0.17	25
"Sample:P2,Pos:46389"	"WP_040109074.1"	39.286	28	17	0	117	200	649	676	0.61	23.5
"Sample:P2,Pos:46389"	"WP_046869823.1"	66.667	9	3	0	138	112	83	91	4.9	20.8
"Sample:P2,Pos:46389"	"WP_052691700.1"	35.714	28	18	0	93	176	646	673	5.6	20.8
"Sample:P2,Pos:46943"	"WP_040109147.1"	98.485	66	1	0	2	199	73	138	1.18e-45	140
"Sample:P2,Pos:46943"	"WP_003493029.1"	50	16	8	0	60	107	6	21	0.42	23.9
"Sample:P2,Pos:46943"	"WP_045517991.1"	33.333	27	18	0	185	105	60	86	1.8	21.9
"Sample:P2,Pos:46943"	"WP_003491098.1"	43.333	30	17	0	27	116	94	123	2	21.9
"Sample:P2,Pos:46943"	"WP_003493610.1"	55.556	18	8	0	48	101	21	38	2.4	21.6
"Sample:P2,Pos:46943"	"WP_003492644.1"	29.268	41	28	1	23	145	53	92	2.5	21.6
"Sample:P2,Pos:46943"	"WP_033061201.1"	38.889	18	11	0	26	79	372	389	2.9	21.6
"Sample:P2,Pos:46943"	"WP_003491427.1"	29.167	24	17	0	134	63	90	113	3.6	21.2
"Sample:P2,Pos:46943"	"WP_003493221.1"	31.25	48	12	2	104	193	123	167	4.9	20.8
"Sample:P2,Pos:46943"	"WP_046869739.1"	26.316	38	22	1	74	169	255	292	6.9	20.4
"Sample:P2,Pos:46943"	"WP_040109336.1"	38.095	21	13	0	84	22	54	74	7	20.4
"Sample:P2,Pos:46943"	"WP_033061408.1"	58.333	12	5	0	98	133	93	104	7.2	20.4
"Sample:P2,Pos:46943"	"WP_033060351.1"	50	12	6	0	77	112	217	228	7.4	20.4
"Sample:P2,Pos:46943"	"WP_003496692.1"	28.947	38	27	0	168	55	251	288	8.2	20.4
"Sample:P2,Pos:50773"	"WP_040109020.1"	98.485	66	1	0	3	200	274	339	3.53e-38	127
"Sample:P2,Pos:50773"	"WP_033058865.1"	66.667	15	5	0	87	131	239	253	0.72	23.5
"Sample:P2,Pos:50773"	"WP_003491464.1"	42.308	26	15	0	30	107	111	136	4.2	21.2
"Sample:P2,Pos:50773"	"WP_040109193.1"	32.609	46	27	3	3	134	110	153	7.1	20.4
"Sample:P2,Pos:50776"	"WP_040109020.1"	98.485	66	1	0	3	200	275	340	3.49e-38	127
"Sample:P2,Pos:50776"	"WP_033058865.1"	66.667	15	5	0	84	128	239	253	0.72	23.5
"Sample:P2,Pos:50776"	"WP_003491464.1"	42.308	26	15	0	27	104	111	136	4.2	21.2
"Sample:P2,Pos:50776"	"WP_040109193.1"	33.333	45	26	3	3	131	111	153	6.5	20.4
"Sample:P2,Pos:60430"	"WP_003492030.1"	53.333	15	7	0	98	142	72	86	1.2	22.7
"Sample:P2,Pos:60430"	"WP_040109210.1"	38.462	26	16	0	89	166	113	138	1.5	22.3
"Sample:P2,Pos:60430"	"WP_003495171.1"	37.838	37	23	0	59	169	112	148	2.5	21.6
"Sample:P2,Pos:60430"	"WP_003491154.1"	44.828	29	14	1	12	98	250	276	4.6	21.2
"Sample:P2,Pos:60430"	"WP_040109219.1"	19.737	76	48	2	11	199	64	139	4.7	20.8
"Sample:P2,Pos:60430"	"WP_003494442.1"	80	10	2	0	128	157	190	199	6.2	20.8
"Sample:P2,Pos:60437"	"WP_040109210.1"	38.462	26	16	0	82	159	113	138	1.1	22.7
"Sample:P2,Pos:60437"	"WP_003492030.1"	53.333	15	7	0	91	135	72	86	1.2	22.7
"Sample:P2,Pos:60437"	"WP_003495171.1"	37.838	37	23	0	52	162	112	148	2.3	21.9
"Sample:P2,Pos:60437"	"WP_040109219.1"	19.737	76	48	2	4	192	64	139	4.9	20.8
"Sample:P2,Pos:60437"	"WP_003491154.1"	44.828	29	14	1	5	91	250	276	5.4	20.8
"Sample:P2,Pos:60437"	"WP_003494442.1"	80	10	2	0	121	150	190	199	5.5	20.8
"Sample:P2,Pos:70709"	"WP_003491424.1"	98.485	66	1	0	2	199	258	323	1.21e-39	131
"Sample:P2,Pos:70709"	"WP_003491106.1"	31.373	51	32	1	14	166	57	104	2	21.9
"Sample:P2,Pos:70709"	"WP_003496578.1"	42.857	21	12	0	178	116	14	34	3.4	21.2
"Sample:P2,Pos:70709"	"WP_033060986.1"	40	20	12	0	113	172	242	261	4.6	21.2
"Sample:P2,Pos:70709"	"WP_033061287.1"	47.059	17	9	0	80	130	171	187	4.8	20.8
"Sample:P2,Pos:70709"	"WP_003494665.1"	32	25	17	0	59	133	376	400	5.2	20.8
"Sample:P2,Pos:70709"	"WP_080941285.1"	34.783	23	15	0	2	70	51	73	6	20.8
"Sample:P3,Pos:81861"	"WP_046870000.1"	79.592	49	10	0	54	200	28	76	7.42e-26	89.4
"Sample:P3,Pos:81861"	"WP_003492533.1"	94.737	19	1	0	2	58	118	136	3.71e-07	40.4
"Sample:P3,Pos:81861"	"WP_003491735.1"	31.429	35	24	0	193	89	131	165	1.9	21.9
"Sample:P3,Pos:81861"	"WP_003490967.1"	31.818	44	30	0	3	134	27	70	3.6	21.2
"Sample:P3,Pos:81861"	"WP_046869962.1"	50	14	7	0	79	38	155	168	3.6	21.2
"Sample:P3,Pos:81861"	"WP_030033705.1"	44.828	29	16	0	103	17	320	348	7.7	20.4
"Sample:P3,Pos:81861"	"WP_040108531.1"	50	14	7	0	129	170	33	46	8.4	20
"Sample:P3,Pos:81864"	"WP_046870000.1"	80	50	10	0	51	200	28	77	1.31e-26	91.3
"Sample:P3,Pos:81864"	"WP_003492533.1"	94.444	18	1	0	2	55	119	136	1.24e-06	38.9
"Sample:P3,Pos:81864"	"WP_003491735.1"	32.353	34	23	0	187	86	132	165	2	21.9
"Sample:P3,Pos:81864"	"WP_046869962.1"	50	14	7	0	76	35	155	168	3.9	21.2
"Sample:P3,Pos:81864"	"WP_030033705.1"	44.828	29	16	0	100	14	320	348	7.3	20.4
"Sample:P3,Pos:81864"	"WP_040108531.1"	50	14	7	0	126	167	33	46	8.1	20
"Sample:P3,Pos:81864"	"WP_003490967.1"	31.707	41	28	0	9	131	30	70	9.6	20
"Sample:P3,Pos:81865"	"WP_046870000.1"	80	50	10	0	50	199	28	77	1.31e-26	91.3
"Sample:P3,Pos:81865"	"WP_003492533.1"	94.444	18	1	0	1	54	119	136	1.28e-06	38.9
"Sample:P3,Pos:81865"	"WP_003491735.1"	32.353	34	23	0	186	85	132	165	2.8	21.6
"Sample:P3,Pos:81865"	"WP_046869962.1"	50	14	7	0	75	34	155	168	4	21.2
"Sample:P3,Pos:81865"	"WP_030033705.1"	44.828	29	16	0	99	13	320	348	7.5	20.4
"Sample:P3,Pos:81865"	"WP_040108531.1"	50	14	7	0	125	166	33	46	8.1	20
"Sample:P3,Pos:81865"	"WP_003490967.1"	31.707	41	28	0	8	130	30	70	9.6	20
"Sample:P3,Pos:81870"	"WP_046870000.1"	80.769	52	10	0	45	200	28	79	2.51e-28	95.5
"Sample:P3,Pos:81870"	"WP_003492533.1"	93.75	16	1	0	2	49	121	136	3.34e-05	35
"Sample:P3,Pos:81870"	"WP_003491735.1"	32.353	34	23	0	181	80	132	165	3	21.6
"Sample:P3,Pos:81870"	"WP_046869962.1"	50	14	7	0	70	29	155	168	4.5	21.2
"Sample:P3,Pos:81870"	"WP_040108531.1"	50	14	7	0	120	161	33	46	8.4	20
"Sample:P3,Pos:81870"	"WP_030033705.1"	44.828	29	16	0	94	8	320	348	8.7	20.4
"Sample:P3,Pos:81870"	"WP_003490967.1"	31.707	41	28	0	3	125	30	70	9.6	20
"Sample:P2,Pos:82395"	"WP_040108460.1"	98.485	66	1	0	2	199	68	133	7.64e-44	137
"Sample:P2,Pos:82395"	"WP_003494915.1"	45	20	11	0	17	76	141	160	0.17	25
"Sample:P2,Pos:82395"	"WP_003494865.1"	44.828	29	15	1	92	178	21	48	0.3	24.3
"Sample:P2,Pos:82395"	"WP_003486009.1"	55.556	18	8	0	78	25	193	210	0.94	23.1
"Sample:P2,Pos:82395"	"WP_033059377.1"	44	25	10	1	50	124	279	299	0.95	23.1
"Sample:P2,Pos:82395"	"WP_003484496.1"	26.667	30	22	0	23	112	61	90	1.1	22.7
"Sample:P2,Pos:82395"	"WP_046869953.1"	27.273	44	26	1	41	154	239	282	1.7	22.3
"Sample:P2,Pos:82395"	"WP_033061338.1"	30.435	23	16	0	69	1	26	48	4.7	21.2
"Sample:P2,Pos:82395"	"WP_052691631.1"	40.909	22	13	0	150	85	81	102	4.9	21.2
"Sample:P2,Pos:82395"	"WP_077272573.1"	40	15	9	0	61	17	83	97	9.5	20
"Sample:P2,Pos:82397"	"WP_040108460.1"	98.485	66	1	0	3	200	69	134	8.79e-44	137
"Sample:P2,Pos:82397"	"WP_003494915.1"	45	20	11	0	15	74	141	160	0.17	25
"Sample:P2,Pos:82397"	"WP_003494865.1"	44.828	29	15	1	90	176	21	48	0.3	24.3
"Sample:P2,Pos:82397"	"WP_033059377.1"	44	25	10	1	48	122	279	299	0.89	23.1
"Sample:P2,Pos:82397"	"WP_003486009.1"	55.556	18	8	0	76	23	193	210	0.9	23.1
"Sample:P2,Pos:82397"	"WP_003484496.1"	26.667	30	22	0	21	110	61	90	1.1	22.7
"Sample:P2,Pos:82397"	"WP_046869953.1"	27.273	44	26	1	39	152	239	282	1.7	22.3
"Sample:P2,Pos:82397"	"WP_052691631.1"	40.909	22	13	0	148	83	81	102	4.6	21.2
"Sample:P2,Pos:82397"	"WP_033061338.1"	33.333	18	12	0	67	14	26	43	4.9	20.8
"Sample:P2,Pos:82397"	"WP_003491418.1"	40.909	22	12	1	135	200	389	409	7.7	20.4
"Sample:P2,Pos:82397"	"WP_077272573.1"	40	15	9	0	59	15	83	97	9.5	20
"Sample:P2,Pos:82412"	"WP_040108460.1"	98.485	66	1	0	3	200	74	139	2.68e-43	136
"Sample:P2,Pos:82412"	"WP_003494865.1"	44.828	29	15	1	75	161	21	48	0.35	24.3
"Sample:P2,Pos:82412"	"WP_033059377.1"	44	25	10	1	33	107	279	299	0.89	23.1
"Sample:P2,Pos:82412"	"WP_003484496.1"	26.667	30	22	0	6	95	61	90	0.9	22.7
"Sample:P2,Pos:82412"	"WP_003486009.1"	55.556	18	8	0	61	8	193	210	0.9	23.1
"Sample:P2,Pos:82412"	"WP_003494915.1"	42.105	19	11	0	3	59	142	160	1.2	22.7
"Sample:P2,Pos:82412"	"WP_046869953.1"	27.273	44	26	1	24	137	239	282	1.7	22.3
"Sample:P2,Pos:82412"	"WP_040109101.1"	32.727	55	34	2	36	200	132	183	2.6	21.6
"Sample:P2,Pos:82412"	"WP_052691631.1"	40.909	22	13	0	133	68	81	102	4.4	21.2
"Sample:P3,Pos:82909"	"WP_040108460.1"	78.947	19	4	0	1	57	239	257	4.82e-06	37.7
"Sample:P3,Pos:82909"	"WP_003494660.1"	42.308	26	15	0	25	102	2	27	3.2	21.2
"Sample:P3,Pos:82911"	"WP_040108460.1"	77.778	18	4	0	2	55	240	257	1.77e-05	36.2
"Sample:P3,Pos:82911"	"WP_003494660.1"	42.308	26	15	0	23	100	2	27	3	21.6
"Sample:P3,Pos:82911"	"WP_003490771.1"	33.333	24	16	0	129	200	42	65	9	20
"Sample:P3,Pos:82917"	"WP_040108460.1"	75	16	4	0	2	49	242	257	0.000789	31.6
"Sample:P3,Pos:82917"	"WP_003494660.1"	42.308	26	15	0	17	94	2	27	3.5	21.2
"Sample:P3,Pos:82917"	"WP_040108859.1"	47.059	17	9	0	197	147	169	185	4.4	21.2
"Sample:P3,Pos:82918"	"WP_040108460.1"	75	16	4	0	1	48	242	257	0.000789	31.6
"Sample:P3,Pos:82918"	"WP_003494660.1"	42.308	26	15	0	16	93	2	27	3.5	21.2
"Sample:P3,Pos:82918"	"WP_040108859.1"	47.059	17	9	0	196	146	169	185	4.4	21.2
"Sample:P3,Pos:82928"	"WP_040108460.1"	66.667	12	4	0	3	38	246	257	0.51	23.5
"Sample:P3,Pos:82928"	"WP_040108859.1"	47.368	19	10	0	192	136	167	185	1.5	22.3
"Sample:P3,Pos:82928"	"WP_003494660.1"	42.308	26	15	0	6	83	2	27	2.6	21.6
"Sample:P3,Pos:82928"	"WP_046870030.1"	72.727	11	3	0	159	191	67	77	7.5	20.4
"Sample:P3,Pos:82928"	"WP_003490771.1"	33.333	24	16	0	112	183	42	65	8.5	20.4
